County,Month,maize_price_per_kg,price_lag1,price_lag2,price_pct_change
Baringo,2015-01,47.0,0.0,0.0,0.0
Baringo,2015-02,47.0,47.0,0.0,0.0
Baringo,2015-03,38.0,47.0,47.0,-0.19148936170212771
Baringo,2015-04,42.0,38.0,47.0,0.10526315789473695
Baringo,2015-05,45.0,42.0,38.0,0.0714285714285714
Baringo,2015-06,45.0,45.0,42.0,0.0
Baringo,2015-07,44.0,45.0,45.0,-0.022222222222222254
Baringo,2015-08,44.0,44.0,45.0,0.0
Baringo,2015-09,44.0,44.0,44.0,0.0
Baringo,2015-10,44.0,44.0,44.0,0.0
Baringo,2015-11,39.0,44.0,44.0,-0.11363636363636365
Baringo,2015-12,39.0,39.0,44.0,0.0
Baringo,2016-01,41.0,39.0,39.0,0.05128205128205132
Baringo,2016-02,39.0,41.0,39.0,-0.04878048780487809
Baringo,2016-03,40.0,39.0,41.0,0.02564102564102555
Baringo,2016-04,40.0,40.0,39.0,0.0
Baringo,2016-05,43.0,40.0,40.0,0.07499999999999996
Baringo,2016-06,43.0,43.0,40.0,0.0
Baringo,2016-07,41.0,43.0,43.0,-0.046511627906976716
Baringo,2016-08,41.0,41.0,43.0,0.0
Baringo,2016-09,37.0,41.0,41.0,-0.09756097560975607
Baringo,2016-10,43.0,37.0,41.0,0.16216216216216206
Baringo,2016-11,43.0,43.0,37.0,0.0
Baringo,2016-12,43.0,43.0,43.0,0.0
Baringo,2017-01,43.0,43.0,43.0,0.0
Baringo,2017-02,52.0,43.0,43.0,0.20930232558139528
Baringo,2017-03,57.0,52.0,43.0,0.09615384615384626
Baringo,2017-04,62.0,57.0,52.0,0.08771929824561409
Baringo,2017-05,62.0,62.0,57.0,0.0
Baringo,2017-06,81.0,62.0,62.0,0.30645161290322576
Baringo,2017-07,81.0,81.0,62.0,0.0
Baringo,2017-08,81.0,81.0,81.0,0.0
Baringo,2017-09,53.0,81.0,81.0,-0.345679012345679
Baringo,2017-10,53.0,53.0,81.0,0.0
Baringo,2017-11,50.0,53.0,53.0,-0.05660377358490565
Baringo,2017-12,50.0,50.0,53.0,0.0
Baringo,2018-01,52.0,50.0,50.0,0.040000000000000036
Baringo,2018-02,53.0,52.0,50.0,0.019230769230769162
Baringo,2018-03,52.0,53.0,52.0,-0.018867924528301883
Baringo,2018-04,43.0,52.0,53.0,-0.17307692307692313
Baringo,2018-05,44.0,43.0,52.0,0.023255813953488413
Baringo,2018-06,40.0,44.0,43.0,-0.09090909090909094
Baringo,2018-07,40.0,40.0,44.0,0.0
Baringo,2018-08,38.0,40.0,40.0,-0.050000000000000044
Baringo,2018-09,36.0,38.0,40.0,-0.052631578947368474
Baringo,2018-10,36.0,36.0,38.0,0.0
Baringo,2018-11,35.0,36.0,36.0,-0.02777777777777779
Baringo,2018-12,36.0,35.0,36.0,0.02857142857142847
Baringo,2019-01,36.0,36.0,35.0,0.0
Baringo,2019-02,36.0,36.0,36.0,0.0
Baringo,2019-03,36.0,36.0,36.0,0.0
Baringo,2019-04,44.0,36.0,36.0,0.22222222222222232
Baringo,2019-05,44.0,44.0,36.0,0.0
Baringo,2019-06,51.0,44.0,44.0,0.15909090909090917
Baringo,2019-07,55.7,51.0,44.0,0.09215686274509816
Baringo,2019-08,55.7,55.7,51.0,0.0
Baringo,2019-09,46.5,55.7,55.7,-0.1651705565529623
Baringo,2019-10,44.0,46.5,55.7,-0.053763440860215006
Baringo,2019-11,44.0,44.0,46.5,0.0
Baringo,2019-12,46.0,44.0,44.0,0.045454545454545414
Baringo,2020-01,46.0,46.0,44.0,0.0
Baringo,2020-02,47.3,46.0,46.0,0.02826086956521734
Baringo,2020-03,47.3,47.3,46.0,0.0
Baringo,2020-04,51.7,47.3,47.3,0.09302325581395365
Baringo,2020-05,52.0,51.7,47.3,0.005802707930367523
Baringo,2020-06,51.0,52.0,51.7,-0.019230769230769273
Baringo,2020-07,51.0,51.0,52.0,0.0
Baringo,2020-08,41.0,51.0,51.0,-0.196078431372549
Baringo,2020-09,39.0,41.0,51.0,-0.04878048780487809
Baringo,2020-10,39.0,39.0,41.0,0.0
Baringo,2020-11,39.0,39.0,39.0,0.0
Baringo,2020-12,40.0,39.0,39.0,0.02564102564102555
Baringo,2021-01,40.0,40.0,39.0,0.0
Baringo,2021-02,40.0,40.0,40.0,0.0
Baringo,2021-03,40.0,40.0,40.0,0.0
Baringo,2021-04,30.0,40.0,40.0,-0.25
Baringo,2021-05,35.0,30.0,40.0,0.16666666666666674
Baringo,2021-06,35.0,35.0,30.0,0.0
Baringo,2021-07,35.0,35.0,35.0,0.0
Baringo,2021-08,35.0,35.0,35.0,0.0
Baringo,2021-09,35.0,35.0,35.0,0.0
Baringo,2021-10,35.0,35.0,35.0,0.0
Baringo,2021-11,35.0,35.0,35.0,0.0
Baringo,2021-12,35.0,35.0,35.0,0.0
Baringo,2022-01,35.0,35.0,35.0,0.0
Baringo,2022-02,40.0,35.0,35.0,0.1428571428571428
Baringo,2022-03,40.0,40.0,35.0,0.0
Baringo,2022-04,40.0,40.0,40.0,0.0
Baringo,2022-05,40.0,40.0,40.0,0.0
Baringo,2022-06,40.0,40.0,40.0,0.0
Baringo,2022-07,40.0,40.0,40.0,0.0
Baringo,2022-08,40.0,40.0,40.0,0.0
Baringo,2022-09,40.0,40.0,40.0,0.0
Baringo,2022-10,40.0,40.0,40.0,0.0
Baringo,2022-11,40.0,40.0,40.0,0.0
Baringo,2022-12,40.0,40.0,40.0,0.0
Baringo,2023-01,40.0,40.0,40.0,0.0
Baringo,2023-02,40.0,40.0,40.0,0.0
Baringo,2023-03,40.0,40.0,40.0,0.0
Baringo,2023-04,40.0,40.0,40.0,0.0
Baringo,2023-05,40.0,40.0,40.0,0.0
Baringo,2023-06,40.0,40.0,40.0,0.0
Baringo,2023-07,40.0,40.0,40.0,0.0
Baringo,2023-08,40.0,40.0,40.0,0.0
Baringo,2023-09,40.0,40.0,40.0,0.0
Baringo,2023-10,40.0,40.0,40.0,0.0
Baringo,2023-11,40.0,40.0,40.0,0.0
Baringo,2023-12,40.0,40.0,40.0,0.0
Baringo,2024-01,40.0,40.0,40.0,0.0
Baringo,2024-02,40.0,40.0,40.0,0.0
Baringo,2024-03,40.0,40.0,40.0,0.0
Baringo,2024-04,40.0,40.0,40.0,0.0
Baringo,2024-05,40.0,40.0,40.0,0.0
Baringo,2024-06,40.0,40.0,40.0,0.0
Baringo,2024-07,40.0,40.0,40.0,0.0
Baringo,2024-08,40.0,40.0,40.0,0.0
Baringo,2024-09,40.0,40.0,40.0,0.0
Baringo,2024-10,40.0,40.0,40.0,0.0
Baringo,2024-11,40.0,40.0,40.0,0.0
Baringo,2024-12,40.0,40.0,40.0,0.0
Baringo,2025-01,40.0,40.0,40.0,0.0
Baringo,2025-02,40.0,40.0,40.0,0.0
Baringo,2025-03,40.0,40.0,40.0,0.0
Baringo,2025-04,40.0,40.0,40.0,0.0
Baringo,2025-05,40.0,40.0,40.0,0.0
Baringo,2025-06,40.0,40.0,40.0,0.0
Baringo,2025-07,40.0,40.0,40.0,0.0
Baringo,2025-08,40.0,40.0,40.0,0.0
Baringo,2025-09,40.0,40.0,40.0,0.0
Baringo,2025-10,40.0,40.0,40.0,0.0
Baringo,2025-11,40.0,40.0,40.0,0.0
Garissa,2015-01,65.0,0.0,0.0,0.0
Garissa,2015-02,65.0,65.0,0.0,0.0
Garissa,2015-03,65.0,65.0,65.0,0.0
Garissa,2015-04,65.0,65.0,65.0,0.0
Garissa,2015-05,60.0,65.0,65.0,-0.07692307692307687
Garissa,2015-06,50.0,60.0,65.0,-0.16666666666666663
Garissa,2015-07,50.0,50.0,60.0,0.0
Garissa,2015-08,50.0,50.0,50.0,0.0
Garissa,2015-09,50.0,50.0,50.0,0.0
Garissa,2015-10,50.0,50.0,50.0,0.0
Garissa,2015-11,50.0,50.0,50.0,0.0
Garissa,2015-12,50.0,50.0,50.0,0.0
Garissa,2016-01,50.0,50.0,50.0,0.0
Garissa,2016-02,50.0,50.0,50.0,0.0
Garissa,2016-03,50.0,50.0,50.0,0.0
Garissa,2016-04,50.0,50.0,50.0,0.0
Garissa,2016-05,51.0,50.0,50.0,0.020000000000000018
Garissa,2016-06,60.0,51.0,50.0,0.17647058823529416
Garissa,2016-07,50.0,60.0,51.0,-0.16666666666666663
Garissa,2016-08,50.0,50.0,60.0,0.0
Garissa,2016-09,50.0,50.0,50.0,0.0
Garissa,2016-10,55.0,50.0,50.0,0.10000000000000009
Garissa,2016-11,55.0,55.0,50.0,0.0
Garissa,2016-12,55.0,55.0,55.0,0.0
Garissa,2017-01,55.0,55.0,55.0,0.0
Garissa,2017-02,55.0,55.0,55.0,0.0
Garissa,2017-03,59.0,55.0,55.0,0.07272727272727275
Garissa,2017-04,59.0,59.0,55.0,0.0
Garissa,2017-05,50.0,59.0,59.0,-0.15254237288135597
Garissa,2017-06,60.0,50.0,59.0,0.19999999999999996
Garissa,2017-07,60.0,60.0,50.0,0.0
Garissa,2017-08,60.0,60.0,60.0,0.0
Garissa,2017-09,65.0,60.0,60.0,0.08333333333333326
Garissa,2017-10,65.0,65.0,60.0,0.0
Garissa,2017-11,65.0,65.0,65.0,0.0
Garissa,2017-12,65.0,65.0,65.0,0.0
Garissa,2018-01,65.0,65.0,65.0,0.0
Garissa,2018-02,65.0,65.0,65.0,0.0
Garissa,2018-03,65.0,65.0,65.0,0.0
Garissa,2018-04,80.0,65.0,65.0,0.23076923076923084
Garissa,2018-05,80.0,80.0,65.0,0.0
Garissa,2018-06,80.0,80.0,80.0,0.0
Garissa,2018-07,60.0,80.0,80.0,-0.25
Garissa,2018-08,60.0,60.0,80.0,0.0
Garissa,2018-09,60.0,60.0,60.0,0.0
Garissa,2018-10,60.0,60.0,60.0,0.0
Garissa,2018-11,60.0,60.0,60.0,0.0
Garissa,2018-12,60.0,60.0,60.0,0.0
Garissa,2019-01,65.0,60.0,60.0,0.08333333333333326
Garissa,2019-02,65.0,65.0,60.0,0.0
Garissa,2019-03,65.0,65.0,65.0,0.0
Garissa,2019-04,65.0,65.0,65.0,0.0
Garissa,2019-05,65.0,65.0,65.0,0.0
Garissa,2019-06,67.0,65.0,65.0,0.03076923076923066
Garissa,2019-07,68.0,67.0,65.0,0.014925373134328401
Garissa,2019-08,68.0,68.0,67.0,0.0
Garissa,2019-09,68.0,68.0,68.0,0.0
Garissa,2019-10,67.0,68.0,68.0,-0.014705882352941124
Garissa,2019-11,67.0,67.0,68.0,0.0
Garissa,2019-12,68.0,67.0,67.0,0.014925373134328401
Garissa,2020-01,68.0,68.0,67.0,0.0
Garissa,2020-02,68.0,68.0,68.0,0.0
Garissa,2020-03,68.0,68.0,68.0,0.0
Garissa,2020-04,68.0,68.0,68.0,0.0
Garissa,2020-05,68.0,68.0,68.0,0.0
Garissa,2020-06,68.0,68.0,68.0,0.0
Garissa,2020-07,68.0,68.0,68.0,0.0
Garissa,2020-08,68.0,68.0,68.0,0.0
Garissa,2020-09,70.0,68.0,68.0,0.02941176470588225
Garissa,2020-10,70.0,70.0,68.0,0.0
Garissa,2020-11,70.0,70.0,70.0,0.0
Garissa,2020-12,70.0,70.0,70.0,0.0
Garissa,2021-01,45.0,70.0,70.0,-0.3571428571428571
Garissa,2021-02,45.0,45.0,70.0,0.0
Garissa,2021-03,62.0,45.0,45.0,0.37777777777777777
Garissa,2021-04,48.03,62.0,45.0,-0.2253225806451613
Garissa,2021-05,49.105000000000004,48.03,62.0,0.022381844680408047
Garissa,2021-06,49.620000000000005,49.105000000000004,48.03,0.010487730373688997
Garissa,2021-07,55.835,49.620000000000005,49.105000000000004,0.12525191455058438
Garissa,2021-08,71.185,55.835,49.620000000000005,0.2749171666517418
Garissa,2021-09,56.43,71.185,55.835,-0.2072768139355201
Garissa,2021-10,50.36,56.43,71.185,-0.10756689704058131
Garissa,2021-11,51.9,50.36,56.43,0.03057982525814129
Garissa,2021-12,61.665,51.9,50.36,0.188150289017341
Garissa,2022-01,68.75,61.665,51.9,0.1148949971620854
Garissa,2022-02,68.75,68.75,61.665,0.0
Garissa,2022-03,68.75,68.75,68.75,0.0
Garissa,2022-04,68.75,68.75,68.75,0.0
Garissa,2022-05,68.75,68.75,68.75,0.0
Garissa,2022-06,68.75,68.75,68.75,0.0
Garissa,2022-07,68.75,68.75,68.75,0.0
Garissa,2022-08,68.75,68.75,68.75,0.0
Garissa,2022-09,68.75,68.75,68.75,0.0
Garissa,2022-10,68.75,68.75,68.75,0.0
Garissa,2022-11,68.75,68.75,68.75,0.0
Garissa,2022-12,68.75,68.75,68.75,0.0
Garissa,2023-01,57.35,68.75,68.75,-0.16581818181818175
Garissa,2023-02,57.35,57.35,68.75,0.0
Garissa,2023-03,57.35,57.35,57.35,0.0
Garissa,2023-04,70.0,57.35,57.35,0.22057541412380122
Garissa,2023-05,57.175,70.0,57.35,-0.18321428571428577
Garissa,2023-06,67.18,57.175,70.0,0.17498906864888508
Garissa,2023-07,67.28,67.18,57.175,0.0014885382554330473
Garissa,2023-08,95.82333333333334,67.28,67.18,0.42424692826000787
Garissa,2023-09,71.25,95.82333333333334,67.28,-0.2564441506939855
Garissa,2023-10,77.5,71.25,95.82333333333334,0.08771929824561409
Garissa,2023-11,77.5,77.5,71.25,0.0
Garissa,2023-12,84.73,77.5,77.5,0.09329032258064518
Garissa,2024-01,55.0,84.73,77.5,-0.350879263543019
Garissa,2024-02,80.58500000000001,55.0,84.73,0.46518181818181836
Garissa,2024-03,79.1,80.58500000000001,55.0,-0.018427747099336256
Garissa,2024-04,79.1,79.1,80.58500000000001,0.0
Garissa,2024-05,79.1,79.1,79.1,0.0
Garissa,2024-06,58.12,79.1,79.1,-0.26523388116308466
Garissa,2024-07,72.45,58.12,79.1,0.24655884377150739
Garissa,2024-08,77.99,72.45,58.12,0.07646652864044157
Garissa,2024-09,65.0,77.99,72.45,-0.16655981536094366
Garissa,2024-10,65.0,65.0,77.99,0.0
Garissa,2024-11,70.0,65.0,65.0,0.07692307692307687
Garissa,2024-12,70.0,70.0,65.0,0.0
Garissa,2025-01,65.0,70.0,70.0,-0.0714285714285714
Garissa,2025-02,60.0,65.0,70.0,-0.07692307692307687
Garissa,2025-03,70.11,60.0,65.0,0.1685000000000001
Garissa,2025-04,70.11,70.11,60.0,0.0
Garissa,2025-05,70.0,70.11,70.11,-0.0015689630580516534
Garissa,2025-06,70.0,70.0,70.11,0.0
Garissa,2025-07,70.0,70.0,70.0,0.0
Garissa,2025-08,70.0,70.0,70.0,0.0
Garissa,2025-09,65.0,70.0,70.0,-0.0714285714285714
Garissa,2025-10,69.52,65.0,70.0,0.06953846153846155
Garissa,2025-11,58.35000000000001,69.52,65.0,-0.16067318757192162
Isiolo,2015-01,42.5,0.0,0.0,0.0
Isiolo,2015-02,42.5,42.5,0.0,0.0
Isiolo,2015-03,42.5,42.5,42.5,0.0
Isiolo,2015-04,42.5,42.5,42.5,0.0
Isiolo,2015-05,42.5,42.5,42.5,0.0
Isiolo,2015-06,42.5,42.5,42.5,0.0
Isiolo,2015-07,42.5,42.5,42.5,0.0
Isiolo,2015-08,42.5,42.5,42.5,0.0
Isiolo,2015-09,42.5,42.5,42.5,0.0
Isiolo,2015-10,42.5,42.5,42.5,0.0
Isiolo,2015-11,42.5,42.5,42.5,0.0
Isiolo,2015-12,42.5,42.5,42.5,0.0
Isiolo,2016-01,42.5,42.5,42.5,0.0
Isiolo,2016-02,42.5,42.5,42.5,0.0
Isiolo,2016-03,42.5,42.5,42.5,0.0
Isiolo,2016-04,42.5,42.5,42.5,0.0
Isiolo,2016-05,42.5,42.5,42.5,0.0
Isiolo,2016-06,42.5,42.5,42.5,0.0
Isiolo,2016-07,42.5,42.5,42.5,0.0
Isiolo,2016-08,42.5,42.5,42.5,0.0
Isiolo,2016-09,42.5,42.5,42.5,0.0
Isiolo,2016-10,42.5,42.5,42.5,0.0
Isiolo,2016-11,42.5,42.5,42.5,0.0
Isiolo,2016-12,42.5,42.5,42.5,0.0
Isiolo,2017-01,42.5,42.5,42.5,0.0
Isiolo,2017-02,42.5,42.5,42.5,0.0
Isiolo,2017-03,42.5,42.5,42.5,0.0
Isiolo,2017-04,42.5,42.5,42.5,0.0
Isiolo,2017-05,42.5,42.5,42.5,0.0
Isiolo,2017-06,42.5,42.5,42.5,0.0
Isiolo,2017-07,42.5,42.5,42.5,0.0
Isiolo,2017-08,42.5,42.5,42.5,0.0
Isiolo,2017-09,42.5,42.5,42.5,0.0
Isiolo,2017-10,42.5,42.5,42.5,0.0
Isiolo,2017-11,42.5,42.5,42.5,0.0
Isiolo,2017-12,42.5,42.5,42.5,0.0
Isiolo,2018-01,42.5,42.5,42.5,0.0
Isiolo,2018-02,42.5,42.5,42.5,0.0
Isiolo,2018-03,42.5,42.5,42.5,0.0
Isiolo,2018-04,42.5,42.5,42.5,0.0
Isiolo,2018-05,42.5,42.5,42.5,0.0
Isiolo,2018-06,42.5,42.5,42.5,0.0
Isiolo,2018-07,42.5,42.5,42.5,0.0
Isiolo,2018-08,42.5,42.5,42.5,0.0
Isiolo,2018-09,42.5,42.5,42.5,0.0
Isiolo,2018-10,42.5,42.5,42.5,0.0
Isiolo,2018-11,42.5,42.5,42.5,0.0
Isiolo,2018-12,42.5,42.5,42.5,0.0
Isiolo,2019-01,42.5,42.5,42.5,0.0
Isiolo,2019-02,42.5,42.5,42.5,0.0
Isiolo,2019-03,42.5,42.5,42.5,0.0
Isiolo,2019-04,42.5,42.5,42.5,0.0
Isiolo,2019-05,42.5,42.5,42.5,0.0
Isiolo,2019-06,42.5,42.5,42.5,0.0
Isiolo,2019-07,42.5,42.5,42.5,0.0
Isiolo,2019-08,42.5,42.5,42.5,0.0
Isiolo,2019-09,42.5,42.5,42.5,0.0
Isiolo,2019-10,42.5,42.5,42.5,0.0
Isiolo,2019-11,42.5,42.5,42.5,0.0
Isiolo,2019-12,42.5,42.5,42.5,0.0
Isiolo,2020-01,42.5,42.5,42.5,0.0
Isiolo,2020-02,42.5,42.5,42.5,0.0
Isiolo,2020-03,42.5,42.5,42.5,0.0
Isiolo,2020-04,42.5,42.5,42.5,0.0
Isiolo,2020-05,42.5,42.5,42.5,0.0
Isiolo,2020-06,42.5,42.5,42.5,0.0
Isiolo,2020-07,42.5,42.5,42.5,0.0
Isiolo,2020-08,42.5,42.5,42.5,0.0
Isiolo,2020-09,42.5,42.5,42.5,0.0
Isiolo,2020-10,42.5,42.5,42.5,0.0
Isiolo,2020-11,42.5,42.5,42.5,0.0
Isiolo,2020-12,42.5,42.5,42.5,0.0
Isiolo,2021-01,42.5,42.5,42.5,0.0
Isiolo,2021-02,42.5,42.5,42.5,0.0
Isiolo,2021-03,42.5,42.5,42.5,0.0
Isiolo,2021-04,42.5,42.5,42.5,0.0
Isiolo,2021-05,42.5,42.5,42.5,0.0
Isiolo,2021-06,42.5,42.5,42.5,0.0
Isiolo,2021-07,60.0,42.5,42.5,0.41176470588235303
Isiolo,2021-08,60.0,60.0,42.5,0.0
Isiolo,2021-09,66.67,60.0,60.0,0.11116666666666664
Isiolo,2021-10,66.67,66.67,60.0,0.0
Isiolo,2021-11,70.0,66.67,66.67,0.0499475026248688
Isiolo,2021-12,70.0,70.0,66.67,0.0
Isiolo,2022-01,70.0,70.0,70.0,0.0
Isiolo,2022-02,70.0,70.0,70.0,0.0
Isiolo,2022-03,70.0,70.0,70.0,0.0
Isiolo,2022-04,70.0,70.0,70.0,0.0
Isiolo,2022-05,70.0,70.0,70.0,0.0
Isiolo,2022-06,70.0,70.0,70.0,0.0
Isiolo,2022-07,70.0,70.0,70.0,0.0
Isiolo,2022-08,70.0,70.0,70.0,0.0
Isiolo,2022-09,70.0,70.0,70.0,0.0
Isiolo,2022-10,70.0,70.0,70.0,0.0
Isiolo,2022-11,70.0,70.0,70.0,0.0
Isiolo,2022-12,70.0,70.0,70.0,0.0
Isiolo,2023-01,70.0,70.0,70.0,0.0
Isiolo,2023-02,70.0,70.0,70.0,0.0
Isiolo,2023-03,70.0,70.0,70.0,0.0
Isiolo,2023-04,70.0,70.0,70.0,0.0
Isiolo,2023-05,70.0,70.0,70.0,0.0
Isiolo,2023-06,70.0,70.0,70.0,0.0
Isiolo,2023-07,70.0,70.0,70.0,0.0
Isiolo,2023-08,70.0,70.0,70.0,0.0
Isiolo,2023-09,70.0,70.0,70.0,0.0
Isiolo,2023-10,70.0,70.0,70.0,0.0
Isiolo,2023-11,70.0,70.0,70.0,0.0
Isiolo,2023-12,70.0,70.0,70.0,0.0
Isiolo,2024-01,70.0,70.0,70.0,0.0
Isiolo,2024-02,70.0,70.0,70.0,0.0
Isiolo,2024-03,70.0,70.0,70.0,0.0
Isiolo,2024-04,70.0,70.0,70.0,0.0
Isiolo,2024-05,70.0,70.0,70.0,0.0
Isiolo,2024-06,70.0,70.0,70.0,0.0
Isiolo,2024-07,70.0,70.0,70.0,0.0
Isiolo,2024-08,70.0,70.0,70.0,0.0
Isiolo,2024-09,70.0,70.0,70.0,0.0
Isiolo,2024-10,70.0,70.0,70.0,0.0
Isiolo,2024-11,70.0,70.0,70.0,0.0
Isiolo,2024-12,70.0,70.0,70.0,0.0
Isiolo,2025-01,70.0,70.0,70.0,0.0
Isiolo,2025-02,70.0,70.0,70.0,0.0
Isiolo,2025-03,70.0,70.0,70.0,0.0
Isiolo,2025-04,70.0,70.0,70.0,0.0
Isiolo,2025-05,70.0,70.0,70.0,0.0
Isiolo,2025-06,70.0,70.0,70.0,0.0
Isiolo,2025-07,70.0,70.0,70.0,0.0
Isiolo,2025-08,70.0,70.0,70.0,0.0
Isiolo,2025-09,70.0,70.0,70.0,0.0
Isiolo,2025-10,70.0,70.0,70.0,0.0
Isiolo,2025-11,70.0,70.0,70.0,0.0
Kajiado,2015-01,41.1,0.0,0.0,0.0
Kajiado,2015-02,40.2,41.1,0.0,-0.021897810218978075
Kajiado,2015-03,41.5,40.2,41.1,0.03233830845771135
Kajiado,2015-04,41.0,41.5,40.2,-0.012048192771084376
Kajiado,2015-05,44.0,41.0,41.5,0.07317073170731714
Kajiado,2015-06,50.0,44.0,41.0,0.13636363636363646
Kajiado,2015-07,50.0,50.0,44.0,0.0
Kajiado,2015-08,50.0,50.0,50.0,0.0
Kajiado,2015-09,48.0,50.0,50.0,-0.040000000000000036
Kajiado,2015-10,50.0,48.0,50.0,0.04166666666666674
Kajiado,2015-11,50.0,50.0,48.0,0.0
Kajiado,2015-12,50.0,50.0,50.0,0.0
Kajiado,2016-01,50.0,50.0,50.0,0.0
Kajiado,2016-02,50.0,50.0,50.0,0.0
Kajiado,2016-03,50.0,50.0,50.0,0.0
Kajiado,2016-04,50.0,50.0,50.0,0.0
Kajiado,2016-05,47.0,50.0,50.0,-0.06000000000000005
Kajiado,2016-06,45.0,47.0,50.0,-0.04255319148936165
Kajiado,2016-07,44.0,45.0,47.0,-0.022222222222222254
Kajiado,2016-08,44.0,44.0,45.0,0.0
Kajiado,2016-09,43.0,44.0,44.0,-0.022727272727272707
Kajiado,2016-10,43.0,43.0,44.0,0.0
Kajiado,2016-11,48.0,43.0,43.0,0.11627906976744184
Kajiado,2016-12,48.0,48.0,43.0,0.0
Kajiado,2017-01,48.0,48.0,48.0,0.0
Kajiado,2017-02,52.0,48.0,48.0,0.08333333333333326
Kajiado,2017-03,54.4,52.0,48.0,0.04615384615384621
Kajiado,2017-04,54.4,54.4,52.0,0.0
Kajiado,2017-05,65.0,54.4,54.4,0.19485294117647056
Kajiado,2017-06,65.0,65.0,54.4,0.0
Kajiado,2017-07,65.0,65.0,65.0,0.0
Kajiado,2017-08,68.0,65.0,65.0,0.04615384615384621
Kajiado,2017-09,70.0,68.0,65.0,0.02941176470588225
Kajiado,2017-10,73.0,70.0,68.0,0.04285714285714293
Kajiado,2017-11,75.0,73.0,70.0,0.027397260273972712
Kajiado,2017-12,60.0,75.0,73.0,-0.19999999999999996
Kajiado,2018-01,60.0,60.0,75.0,0.0
Kajiado,2018-02,60.0,60.0,60.0,0.0
Kajiado,2018-03,60.0,60.0,60.0,0.0
Kajiado,2018-04,60.0,60.0,60.0,0.0
Kajiado,2018-05,60.0,60.0,60.0,0.0
Kajiado,2018-06,45.0,60.0,60.0,-0.25
Kajiado,2018-07,45.0,45.0,60.0,0.0
Kajiado,2018-08,40.0,45.0,45.0,-0.11111111111111116
Kajiado,2018-09,40.0,40.0,45.0,0.0
Kajiado,2018-10,45.0,40.0,40.0,0.125
Kajiado,2018-11,45.0,45.0,40.0,0.0
Kajiado,2018-12,48.0,45.0,45.0,0.06666666666666665
Kajiado,2019-01,43.0,48.0,45.0,-0.10416666666666663
Kajiado,2019-02,43.0,43.0,48.0,0.0
Kajiado,2019-03,49.0,43.0,43.0,0.13953488372093026
Kajiado,2019-04,52.0,49.0,43.0,0.061224489795918435
Kajiado,2019-05,54.0,52.0,49.0,0.03846153846153855
Kajiado,2019-06,54.0,54.0,52.0,0.0
Kajiado,2019-07,54.0,54.0,54.0,0.0
Kajiado,2019-08,54.0,54.0,54.0,0.0
Kajiado,2019-09,54.0,54.0,54.0,0.0
Kajiado,2019-10,49.0,54.0,54.0,-0.09259259259259256
Kajiado,2019-11,45.0,49.0,54.0,-0.08163265306122447
Kajiado,2019-12,46.0,45.0,49.0,0.022222222222222143
Kajiado,2020-01,53.0,46.0,45.0,0.15217391304347827
Kajiado,2020-02,50.0,53.0,46.0,-0.05660377358490565
Kajiado,2020-03,47.0,50.0,53.0,-0.06000000000000005
Kajiado,2020-04,54.0,47.0,50.0,0.14893617021276606
Kajiado,2020-05,53.0,54.0,47.0,-0.01851851851851849
Kajiado,2020-06,54.0,53.0,54.0,0.018867924528301883
Kajiado,2020-07,54.0,54.0,53.0,0.0
Kajiado,2020-08,54.0,54.0,54.0,0.0
Kajiado,2020-09,53.0,54.0,54.0,-0.01851851851851849
Kajiado,2020-10,55.0,53.0,54.0,0.037735849056603765
Kajiado,2020-11,53.0,55.0,53.0,-0.036363636363636376
Kajiado,2020-12,53.0,53.0,55.0,0.0
Kajiado,2021-01,53.0,53.0,53.0,0.0
Kajiado,2021-02,53.0,53.0,53.0,0.0
Kajiado,2021-03,53.0,53.0,53.0,0.0
Kajiado,2021-04,53.0,53.0,53.0,0.0
Kajiado,2021-05,53.0,53.0,53.0,0.0
Kajiado,2021-06,53.0,53.0,53.0,0.0
Kajiado,2021-07,53.0,53.0,53.0,0.0
Kajiado,2021-08,53.0,53.0,53.0,0.0
Kajiado,2021-09,53.0,53.0,53.0,0.0
Kajiado,2021-10,53.0,53.0,53.0,0.0
Kajiado,2021-11,53.0,53.0,53.0,0.0
Kajiado,2021-12,53.0,53.0,53.0,0.0
Kajiado,2022-01,53.0,53.0,53.0,0.0
Kajiado,2022-02,53.0,53.0,53.0,0.0
Kajiado,2022-03,53.0,53.0,53.0,0.0
Kajiado,2022-04,53.0,53.0,53.0,0.0
Kajiado,2022-05,53.0,53.0,53.0,0.0
Kajiado,2022-06,53.0,53.0,53.0,0.0
Kajiado,2022-07,53.0,53.0,53.0,0.0
Kajiado,2022-08,53.0,53.0,53.0,0.0
Kajiado,2022-09,53.0,53.0,53.0,0.0
Kajiado,2022-10,53.0,53.0,53.0,0.0
Kajiado,2022-11,53.0,53.0,53.0,0.0
Kajiado,2022-12,53.0,53.0,53.0,0.0
Kajiado,2023-01,53.0,53.0,53.0,0.0
Kajiado,2023-02,53.0,53.0,53.0,0.0
Kajiado,2023-03,53.0,53.0,53.0,0.0
Kajiado,2023-04,53.0,53.0,53.0,0.0
Kajiado,2023-05,53.0,53.0,53.0,0.0
Kajiado,2023-06,53.0,53.0,53.0,0.0
Kajiado,2023-07,53.0,53.0,53.0,0.0
Kajiado,2023-08,53.0,53.0,53.0,0.0
