Month,County,Fatalities,Events
2018-12,Garissa,0.0,0.0
2018-12,Homa Bay,0.0,2.0
2018-12,Isiolo,0.0,0.0
2018-12,Kajiado,0.0,0.0
2018-12,Kakamega,0.0,0.0
2018-12,Kericho,0.0,0.0
2018-12,Kiambu,1.0,1.0
2018-12,Kilifi,0.0,0.0
2018-12,Kirinyaga,0.0,0.0
2018-12,Kisii,0.0,0.0
2018-12,Kisumu,0.0,0.0
2018-12,Kitui,0.0,1.0
2018-12,Kwale,2.0,1.0
2018-12,Laikipia,0.0,0.0
2018-12,Lamu,0.0,3.0
2018-12,Machakos,0.0,0.0
2018-12,Makueni,0.0,0.0
2018-12,Mandera,3.0,5.0
2018-12,Marsabit,0.0,0.0
2018-12,Meru,0.0,0.0
2018-12,Migori,0.0,1.0
2018-12,Mombasa,4.0,4.0
2018-12,Muranga,0.0,0.0
2018-12,Nairobi,2.0,5.0
2018-12,Nakuru,0.0,0.0
2018-12,Nandi,0.0,0.0
2018-12,Narok,1.0,2.0
2018-12,Nyamira,0.0,0.0
2018-12,Nyandarua,0.0,0.0
2018-12,Nyeri,0.0,0.0
2018-12,Samburu,0.0,1.0
2018-12,Siaya,1.0,1.0
2018-12,Taita Taveta,0.0,1.0
2018-12,Tana River,0.0,0.0
2018-12,Tharaka-Nithi,0.0,0.0
2018-12,Trans Nzoia,5.0,1.0
2018-12,Turkana,5.0,6.0
2018-12,Uasin Gishu,0.0,0.0
2018-12,Vihiga,1.0,2.0
2018-12,Wajir,0.0,0.0
2018-12,West Pokot,0.0,0.0
2019-01,Baringo,1.0,1.0
2019-01,Bomet,1.0,1.0
2019-01,Bungoma,0.0,0.0
2019-01,Busia,0.0,0.0
2019-01,Elgeyo Marakwet,0.0,0.0
2019-01,Embu,0.0,0.0
2019-01,Garissa,0.0,1.0
2019-01,Homa Bay,0.0,0.0
2019-01,Isiolo,0.0,0.0
2019-01,Kajiado,0.0,2.0
2019-01,Kakamega,0.0,0.0
2019-01,Kericho,0.0,0.0
2019-01,Kiambu,1.0,2.0
2019-01,Kilifi,0.0,1.0
2019-01,Kirinyaga,1.0,1.0
2019-01,Kisii,0.0,0.0
2019-01,Kisumu,0.0,1.0
2019-01,Kitui,0.0,0.0
2019-01,Kwale,0.0,0.0
2019-01,Laikipia,1.0,1.0
2019-01,Lamu,0.0,0.0
2019-01,Machakos,0.0,0.0
2019-01,Makueni,1.0,2.0
2019-01,Mandera,0.0,0.0
2019-01,Marsabit,0.0,0.0
2019-01,Meru,0.0,0.0
2019-01,Migori,3.0,2.0
2019-01,Mombasa,1.0,1.0
2019-01,Muranga,1.0,1.0
2019-01,Nairobi,23.0,14.0
2019-01,Nakuru,1.0,3.0
2019-01,Nandi,0.0,0.0
2019-01,Narok,0.0,1.0
2019-01,Nyamira,0.0,0.0
2019-01,Nyandarua,0.0,0.0
2019-01,Nyeri,0.0,1.0
2019-01,Samburu,0.0,0.0
2019-01,Siaya,0.0,0.0
2019-01,Taita Taveta,0.0,1.0
2019-01,Tana River,0.0,0.0
2019-01,Tharaka-Nithi,1.0,2.0
2019-01,Trans Nzoia,0.0,1.0
2019-01,Turkana,0.0,0.0
2019-01,Uasin Gishu,0.0,4.0
2019-01,Vihiga,0.0,0.0
2019-01,Wajir,0.0,0.0
2019-01,West Pokot,0.0,0.0
2019-02,Baringo,5.0,1.0
2019-02,Bomet,0.0,0.0
2019-02,Bungoma,0.0,2.0
2019-02,Busia,0.0,0.0
2019-02,Elgeyo Marakwet,0.0,0.0
2019-02,Embu,0.0,0.0
2019-02,Garissa,0.0,0.0
2019-02,Homa Bay,0.0,0.0
2019-02,Isiolo,0.0,0.0
2019-02,Kajiado,1.0,1.0
2019-02,Kakamega,0.0,0.0
2019-02,Kericho,1.0,2.0
2019-02,Kiambu,2.0,1.0
2019-02,Kilifi,0.0,0.0
2019-02,Kirinyaga,0.0,0.0
2019-02,Kisii,0.0,0.0
2019-02,Kisumu,0.0,0.0
2019-02,Kitui,0.0,0.0
2019-02,Kwale,0.0,0.0
2019-02,Laikipia,0.0,0.0
2019-02,Lamu,0.0,0.0
2019-02,Machakos,0.0,0.0
2019-02,Makueni,0.0,0.0
2019-02,Mandera,0.0,0.0
2019-02,Marsabit,0.0,0.0
2019-02,Meru,0.0,0.0
2019-02,Migori,6.0,2.0
2019-02,Mombasa,0.0,0.0
2019-02,Muranga,0.0,1.0
2019-02,Nairobi,1.0,5.0
2019-02,Nakuru,0.0,0.0
2019-02,Nandi,0.0,0.0
2019-02,Narok,0.0,0.0
2019-02,Nyamira,0.0,0.0
2019-02,Nyandarua,0.0,0.0
2019-02,Nyeri,0.0,1.0
2019-02,Samburu,0.0,1.0
2019-02,Siaya,0.0,0.0
2019-02,Taita Taveta,0.0,0.0
2019-02,Tana River,0.0,0.0
2019-02,Tharaka-Nithi,0.0,0.0
2019-02,Trans Nzoia,0.0,3.0
2019-02,Turkana,3.0,2.0
2019-02,Uasin Gishu,0.0,0.0
2019-02,Vihiga,0.0,0.0
2019-02,Wajir,0.0,0.0
2019-02,West Pokot,3.0,3.0
2019-03,Baringo,0.0,1.0
2019-03,Bomet,0.0,0.0
2019-03,Bungoma,0.0,4.0
2019-03,Busia,0.0,0.0
2019-03,Elgeyo Marakwet,3.0,2.0
2019-03,Embu,0.0,0.0
2019-03,Garissa,2.0,2.0
2019-03,Homa Bay,0.0,0.0
2019-03,Isiolo,0.0,0.0
2019-03,Kajiado,0.0,3.0
2019-03,Kakamega,1.0,2.0
2019-03,Kericho,3.0,1.0
2019-03,Kiambu,3.0,3.0
2019-03,Kilifi,1.0,1.0
2019-03,Kirinyaga,0.0,1.0
2019-03,Kisii,0.0,0.0
2019-03,Kisumu,0.0,0.0
2019-03,Kitui,0.0,0.0
2019-03,Kwale,0.0,1.0
2019-03,Laikipia,0.0,0.0
2019-03,Lamu,0.0,0.0
2019-03,Machakos,0.0,0.0
2019-03,Makueni,0.0,0.0
2019-03,Mandera,0.0,0.0
2019-03,Marsabit,3.0,1.0
2019-03,Meru,4.0,1.0
2019-03,Migori,0.0,0.0
2019-03,Mombasa,0.0,1.0
2019-03,Muranga,0.0,1.0
2019-03,Nairobi,2.0,9.0
2019-03,Nakuru,0.0,0.0
2019-03,Nandi,0.0,1.0
2019-03,Narok,0.0,1.0
2019-03,Nyamira,0.0,1.0
2019-03,Nyandarua,0.0,1.0
2019-03,Nyeri,0.0,1.0
2019-03,Samburu,0.0,0.0
2019-03,Siaya,0.0,1.0
2019-03,Taita Taveta,0.0,0.0
2019-03,Tana River,0.0,0.0
2019-03,Tharaka-Nithi,0.0,0.0
2019-03,Trans Nzoia,0.0,0.0
2019-03,Turkana,0.0,1.0
2019-03,Uasin Gishu,0.0,0.0
2019-03,Vihiga,0.0,0.0
2019-03,Wajir,0.0,0.0
2019-03,West Pokot,0.0,1.0
2019-04,Baringo,0.0,1.0
2019-04,Bomet,0.0,1.0
2019-04,Bungoma,0.0,1.0
2019-04,Busia,0.0,1.0
2019-04,Elgeyo Marakwet,0.0,0.0
2019-04,Embu,0.0,0.0
2019-04,Garissa,0.0,0.0
2019-04,Homa Bay,2.0,4.0
2019-04,Isiolo,0.0,0.0
2019-04,Kajiado,0.0,0.0
2019-04,Kakamega,0.0,0.0
2019-04,Kericho,0.0,0.0
2019-04,Kiambu,0.0,1.0
2019-04,Kilifi,0.0,0.0
2019-04,Kirinyaga,0.0,0.0
2019-04,Kisii,1.0,1.0
2019-04,Kisumu,0.0,0.0
2019-04,Kitui,0.0,0.0
2019-04,Kwale,0.0,1.0
2019-04,Laikipia,0.0,0.0
2019-04,Lamu,1.0,2.0
2019-04,Machakos,3.0,1.0
2019-04,Makueni,0.0,1.0
2019-04,Mandera,1.0,2.0
2019-04,Marsabit,0.0,0.0
2019-04,Meru,2.0,1.0
2019-04,Migori,1.0,1.0
2019-04,Mombasa,0.0,1.0
2019-04,Muranga,1.0,1.0
2019-04,Nairobi,2.0,5.0
2019-04,Nakuru,1.0,2.0
2019-04,Nandi,0.0,0.0
2019-04,Narok,0.0,0.0
2019-04,Nyamira,0.0,0.0
2019-04,Nyandarua,0.0,0.0
2019-04,Nyeri,0.0,0.0
2019-04,Samburu,1.0,1.0
2019-04,Siaya,0.0,0.0
2019-04,Taita Taveta,0.0,0.0
2019-04,Tana River,0.0,0.0
2019-04,Tharaka-Nithi,2.0,2.0
2019-04,Trans Nzoia,0.0,0.0
2019-04,Turkana,0.0,1.0
2019-04,Uasin Gishu,0.0,2.0
2019-04,Vihiga,0.0,0.0
2019-04,Wajir,0.0,0.0
2019-04,West Pokot,0.0,0.0
2019-05,Baringo,0.0,1.0
2019-05,Bomet,0.0,0.0
2019-05,Bungoma,0.0,0.0
2019-05,Busia,0.0,0.0
2019-05,Elgeyo Marakwet,0.0,0.0
2019-05,Embu,0.0,0.0
2019-05,Garissa,0.0,1.0
2019-05,Homa Bay,1.0,2.0
2019-05,Isiolo,6.0,3.0
2019-05,Kajiado,0.0,0.0
2019-05,Kakamega,0.0,0.0
2019-05,Kericho,0.0,0.0
2019-05,Kiambu,0.0,2.0
2019-05,Kilifi,0.0,0.0
2019-05,Kirinyaga,0.0,1.0
2019-05,Kisii,0.0,1.0
2019-05,Kisumu,0.0,0.0
2019-05,Kitui,0.0,0.0
2019-05,Kwale,0.0,0.0
2019-05,Laikipia,0.0,0.0
2019-05,Lamu,0.0,0.0
2019-05,Machakos,0.0,2.0
2019-05,Makueni,0.0,0.0
2019-05,Mandera,0.0,1.0
2019-05,Marsabit,13.0,3.0
2019-05,Meru,0.0,0.0
2019-05,Migori,0.0,1.0
2019-05,Mombasa,2.0,1.0
2019-05,Muranga,0.0,1.0
2019-05,Nairobi,1.0,6.0
2019-05,Nakuru,0.0,4.0
2019-05,Nandi,0.0,0.0
2019-05,Narok,0.0,0.0
2019-05,Nyamira,0.0,0.0
2019-05,Nyandarua,0.0,0.0
2019-05,Nyeri,0.0,0.0
2019-05,Samburu,0.0,0.0
2019-05,Siaya,0.0,0.0
2019-05,Taita Taveta,1.0,2.0
2019-05,Tana River,0.0,0.0
2019-05,Tharaka-Nithi,0.0,0.0
2019-05,Trans Nzoia,0.0,0.0
2019-05,Turkana,0.0,0.0
2019-05,Uasin Gishu,0.0,0.0
2019-05,Vihiga,0.0,0.0
2019-05,Wajir,0.0,1.0
2019-05,West Pokot,3.0,2.0
2019-06,Baringo,0.0,1.0
2019-06,Bomet,0.0,0.0
2019-06,Bungoma,0.0,0.0
2019-06,Busia,0.0,0.0
2019-06,Elgeyo Marakwet,0.0,0.0
2019-06,Embu,0.0,0.0
2019-06,Garissa,3.0,3.0
2019-06,Homa Bay,1.0,1.0
2019-06,Isiolo,6.0,2.0
2019-06,Kajiado,1.0,1.0
2019-06,Kakamega,0.0,1.0
2019-06,Kericho,0.0,0.0
2019-06,Kiambu,0.0,0.0
2019-06,Kilifi,0.0,1.0
2019-06,Kirinyaga,0.0,1.0
2019-06,Kisii,0.0,2.0
2019-06,Kisumu,0.0,0.0
2019-06,Kitui,0.0,1.0
2019-06,Kwale,0.0,0.0
2019-06,Laikipia,0.0,0.0
2019-06,Lamu,0.0,0.0
2019-06,Machakos,0.0,1.0
2019-06,Makueni,0.0,0.0
2019-06,Mandera,2.0,2.0
2019-06,Marsabit,1.0,1.0
2019-06,Meru,0.0,2.0
2019-06,Migori,1.0,1.0
2019-06,Mombasa,1.0,1.0
2019-06,Muranga,0.0,0.0
2019-06,Nairobi,0.0,4.0
2019-06,Nakuru,0.0,0.0
2019-06,Nandi,0.0,0.0
2019-06,Narok,0.0,0.0
2019-06,Nyamira,0.0,0.0
2019-06,Nyandarua,0.0,0.0
2019-06,Nyeri,0.0,0.0
2019-06,Samburu,0.0,0.0
2019-06,Siaya,0.0,0.0
2019-06,Taita Taveta,0.0,0.0
2019-06,Tana River,0.0,1.0
2019-06,Tharaka-Nithi,0.0,0.0
2019-06,Trans Nzoia,0.0,1.0
2019-06,Turkana,2.0,3.0
2019-06,Uasin Gishu,1.0,1.0
2019-06,Vihiga,0.0,0.0
2019-06,Wajir,8.0,2.0
2019-06,West Pokot,0.0,0.0
2019-07,Baringo,0.0,0.0
2019-07,Bomet,0.0,1.0
2019-07,Bungoma,0.0,1.0
2019-07,Busia,0.0,0.0
2019-07,Elgeyo Marakwet,0.0,0.0
2019-07,Embu,0.0,1.0
2019-07,Garissa,0.0,1.0
2019-07,Homa Bay,2.0,2.0
2019-07,Isiolo,1.0,2.0
2019-07,Kajiado,0.0,0.0
2019-07,Kakamega,1.0,1.0
2019-07,Kericho,0.0,0.0
2019-07,Kiambu,0.0,2.0
2019-07,Kilifi,0.0,0.0
2019-07,Kirinyaga,0.0,0.0
2019-07,Kisii,0.0,1.0
2019-07,Kisumu,1.0,5.0
2019-07,Kitui,0.0,1.0
2019-07,Kwale,0.0,0.0
2019-07,Laikipia,0.0,1.0
2019-07,Lamu,3.0,2.0
2019-07,Machakos,0.0,0.0
2019-07,Makueni,0.0,0.0
2019-07,Mandera,0.0,0.0
2019-07,Marsabit,0.0,0.0
2019-07,Meru,0.0,0.0
2019-07,Migori,0.0,0.0
2019-07,Mombasa,0.0,0.0
2019-07,Muranga,0.0,1.0
2019-07,Nairobi,1.0,4.0
2019-07,Nakuru,0.0,0.0
2019-07,Nandi,0.0,0.0
2019-07,Narok,0.0,1.0
2019-07,Nyamira,0.0,0.0
2019-07,Nyandarua,0.0,0.0
2019-07,Nyeri,0.0,0.0
2019-07,Samburu,0.0,0.0
2019-07,Siaya,0.0,0.0
2019-07,Taita Taveta,0.0,0.0
2019-07,Tana River,0.0,0.0
2019-07,Tharaka-Nithi,0.0,0.0
2019-07,Trans Nzoia,0.0,0.0
2019-07,Turkana,1.0,1.0
2019-07,Uasin Gishu,0.0,0.0
2019-07,Vihiga,0.0,0.0
2019-07,Wajir,0.0,0.0
2019-07,West Pokot,0.0,0.0
2019-08,Baringo,0.0,0.0
2019-08,Bomet,0.0,0.0
2019-08,Bungoma,1.0,1.0
2019-08,Busia,0.0,0.0
2019-08,Elgeyo Marakwet,0.0,0.0
2019-08,Embu,0.0,0.0
2019-08,Garissa,0.0,2.0
2019-08,Homa Bay,0.0,0.0
2019-08,Isiolo,0.0,0.0
2019-08,Kajiado,0.0,0.0
2019-08,Kakamega,0.0,0.0
2019-08,Kericho,0.0,2.0
2019-08,Kiambu,0.0,1.0
2019-08,Kilifi,0.0,0.0
2019-08,Kirinyaga,0.0,1.0
2019-08,Kisii,0.0,1.0
2019-08,Kisumu,0.0,0.0
2019-08,Kitui,0.0,0.0
2019-08,Kwale,0.0,0.0
2019-08,Laikipia,0.0,0.0
2019-08,Lamu,1.0,2.0
2019-08,Machakos,0.0,2.0
2019-08,Makueni,0.0,0.0
2019-08,Mandera,2.0,1.0
2019-08,Marsabit,10.0,2.0
2019-08,Meru,0.0,0.0
2019-08,Migori,0.0,1.0
2019-08,Mombasa,0.0,1.0
2019-08,Muranga,1.0,1.0
2019-08,Nairobi,0.0,1.0
2019-08,Nakuru,1.0,3.0
2019-08,Nandi,0.0,0.0
2019-08,Narok,0.0,2.0
2019-08,Nyamira,0.0,0.0
2019-08,Nyandarua,0.0,2.0
2019-08,Nyeri,0.0,2.0
2019-08,Samburu,0.0,0.0
2019-08,Siaya,0.0,0.0
2019-08,Taita Taveta,0.0,0.0
2019-08,Tana River,0.0,0.0
2019-08,Tharaka-Nithi,0.0,0.0
2019-08,Trans Nzoia,0.0,0.0
2019-08,Turkana,0.0,1.0
2019-08,Uasin Gishu,0.0,1.0
2019-08,Vihiga,0.0,0.0
2019-08,Wajir,0.0,1.0
2019-08,West Pokot,0.0,0.0
2019-09,Baringo,0.0,0.0
2019-09,Bomet,0.0,0.0
2019-09,Bungoma,0.0,0.0
2019-09,Busia,0.0,0.0
2019-09,Elgeyo Marakwet,0.0,0.0
2019-09,Embu,1.0,2.0
2019-09,Garissa,3.0,2.0
2019-09,Homa Bay,0.0,0.0
2019-09,Isiolo,11.0,4.0
2019-09,Kajiado,0.0,1.0
2019-09,Kakamega,0.0,2.0
2019-09,Kericho,0.0,0.0
2019-09,Kiambu,0.0,1.0
2019-09,Kilifi,0.0,1.0
2019-09,Kirinyaga,0.0,0.0
2019-09,Kisii,0.0,1.0
2019-09,Kisumu,0.0,2.0
2019-09,Kitui,3.0,5.0
2019-09,Kwale,0.0,2.0
2019-09,Laikipia,0.0,0.0
2019-09,Lamu,0.0,0.0
2019-09,Machakos,0.0,0.0
2019-09,Makueni,0.0,2.0
2019-09,Mandera,12.0,2.0
2019-09,Marsabit,0.0,0.0
2019-09,Meru,1.0,2.0
2019-09,Migori,0.0,0.0
2019-09,Mombasa,4.0,7.0
2019-09,Muranga,0.0,5.0
2019-09,Nairobi,0.0,4.0
2019-09,Nakuru,1.0,4.0
2019-09,Nandi,0.0,0.0
2019-09,Narok,4.0,4.0
2019-09,Nyamira,0.0,0.0
2019-09,Nyandarua,0.0,0.0
2019-09,Nyeri,0.0,0.0
2019-09,Samburu,4.0,1.0
2019-09,Siaya,0.0,0.0
2019-09,Taita Taveta,2.0,2.0
2019-09,Tana River,4.0,1.0
2019-09,Tharaka-Nithi,1.0,1.0
2019-09,Trans Nzoia,0.0,0.0
2019-09,Turkana,0.0,0.0
2019-09,Uasin Gishu,0.0,1.0
2019-09,Vihiga,0.0,0.0
2019-09,Wajir,0.0,0.0
2019-09,West Pokot,0.0,0.0
2019-10,Baringo,3.0,3.0
2019-10,Bomet,0.0,0.0
2019-10,Bungoma,0.0,1.0
2019-10,Busia,0.0,0.0
2019-10,Elgeyo Marakwet,0.0,0.0
2019-10,Embu,2.0,4.0
2019-10,Garissa,11.0,1.0
2019-10,Homa Bay,2.0,2.0
2019-10,Isiolo,0.0,0.0
2019-10,Kajiado,0.0,0.0
2019-10,Kakamega,0.0,3.0
2019-10,Kericho,0.0,0.0
2019-10,Kiambu,0.0,1.0
2019-10,Kilifi,0.0,2.0
2019-10,Kirinyaga,0.0,0.0
2019-10,Kisii,0.0,1.0
2019-10,Kisumu,0.0,1.0
2019-10,Kitui,0.0,0.0
2019-10,Kwale,0.0,2.0
2019-10,Laikipia,1.0,2.0
2019-10,Lamu,0.0,0.0
2019-10,Machakos,0.0,0.0
2019-10,Makueni,0.0,1.0
2019-10,Mandera,0.0,2.0
2019-10,Marsabit,0.0,0.0
2019-10,Meru,1.0,1.0
2019-10,Migori,0.0,3.0
2019-10,Mombasa,0.0,4.0
2019-10,Muranga,0.0,0.0
2019-10,Nairobi,0.0,10.0
2019-10,Nakuru,0.0,1.0
2019-10,Nandi,0.0,2.0
2019-10,Narok,0.0,2.0
2019-10,Nyamira,0.0,0.0
2019-10,Nyandarua,0.0,2.0
2019-10,Nyeri,0.0,0.0
2019-10,Samburu,3.0,2.0
2019-10,Siaya,0.0,0.0
2019-10,Taita Taveta,0.0,0.0
2019-10,Tana River,0.0,0.0
2019-10,Tharaka-Nithi,0.0,0.0
2019-10,Trans Nzoia,0.0,0.0
2019-10,Turkana,0.0,0.0
2019-10,Uasin Gishu,0.0,2.0
2019-10,Vihiga,1.0,1.0
2019-10,Wajir,2.0,1.0
2019-10,West Pokot,0.0,0.0
2019-11,Baringo,6.0,3.0
2019-11,Bomet,0.0,0.0
2019-11,Bungoma,0.0,0.0
2019-11,Busia,6.0,1.0
2019-11,Elgeyo Marakwet,0.0,0.0
2019-11,Embu,0.0,1.0
2019-11,Garissa,1.0,2.0
2019-11,Homa Bay,0.0,0.0
2019-11,Isiolo,0.0,0.0
2019-11,Kajiado,0.0,1.0
2019-11,Kakamega,0.0,1.0
2019-11,Kericho,0.0,0.0
2019-11,Kiambu,2.0,4.0
2019-11,Kilifi,0.0,1.0
2019-11,Kirinyaga,0.0,2.0
2019-11,Kisii,0.0,1.0
2019-11,Kisumu,0.0,2.0
2019-11,Kitui,0.0,0.0
2019-11,Kwale,0.0,0.0
2019-11,Laikipia,0.0,0.0
2019-11,Lamu,0.0,2.0
2019-11,Machakos,0.0,2.0
2019-11,Makueni,4.0,1.0
2019-11,Mandera,0.0,0.0
2019-11,Marsabit,10.0,2.0
2019-11,Meru,3.0,2.0
2019-11,Migori,0.0,1.0
2019-11,Mombasa,2.0,7.0
2019-11,Muranga,0.0,0.0
2019-11,Nairobi,3.0,8.0
2019-11,Nakuru,0.0,1.0
2019-11,Nandi,0.0,0.0
2019-11,Narok,0.0,0.0
2019-11,Nyamira,0.0,0.0
2019-11,Nyandarua,0.0,0.0
2019-11,Nyeri,0.0,0.0
2019-11,Samburu,0.0,1.0
2019-11,Siaya,0.0,0.0
2019-11,Taita Taveta,1.0,2.0
2019-11,Tana River,0.0,0.0
2019-11,Tharaka-Nithi,0.0,0.0
2019-11,Trans Nzoia,0.0,0.0
2019-11,Turkana,0.0,2.0
2019-11,Uasin Gishu,0.0,0.0
2019-11,Vihiga,0.0,1.0
2019-11,Wajir,11.0,2.0
2019-11,West Pokot,0.0,0.0
2019-12,Baringo,0.0,0.0
2019-12,Bomet,0.0,1.0
2019-12,Bungoma,0.0,0.0
2019-12,Busia,0.0,1.0
2019-12,Elgeyo Marakwet,0.0,1.0
2019-12,Embu,0.0,1.0
2019-12,Garissa,9.0,2.0
2019-12,Homa Bay,0.0,2.0
2019-12,Isiolo,0.0,0.0
2019-12,Kajiado,1.0,1.0
2019-12,Kakamega,0.0,0.0
2019-12,Kericho,0.0,0.0
2019-12,Kiambu,0.0,3.0
2019-12,Kilifi,1.0,1.0
2019-12,Kirinyaga,0.0,1.0
2019-12,Kisii,0.0,0.0
2019-12,Kisumu,0.0,1.0
2019-12,Kitui,0.0,1.0
2019-12,Kwale,0.0,0.0
2019-12,Laikipia,0.0,0.0
2019-12,Lamu,10.0,5.0
2019-12,Machakos,0.0,3.0
2019-12,Makueni,0.0,0.0
2019-12,Mandera,0.0,1.0
2019-12,Marsabit,0.0,1.0
2019-12,Meru,2.0,3.0
2019-12,Migori,0.0,1.0
2019-12,Mombasa,1.0,3.0
2019-12,Muranga,0.0,1.0
2019-12,Nairobi,3.0,2.0
2019-12,Nakuru,0.0,2.0
2019-12,Nandi,0.0,1.0
2019-12,Narok,4.0,2.0
2019-12,Nyamira,0.0,0.0
2019-12,Nyandarua,0.0,0.0
2019-12,Nyeri,0.0,1.0
2019-12,Samburu,2.0,1.0
2019-12,Siaya,0.0,0.0
2019-12,Taita Taveta,1.0,1.0
2019-12,Tana River,0.0,0.0
2019-12,Tharaka-Nithi,0.0,0.0
2019-12,Trans Nzoia,0.0,0.0
2019-12,Turkana,5.0,2.0
2019-12,Uasin Gishu,0.0,0.0
2019-12,Vihiga,0.0,0.0
2019-12,Wajir,2.0,4.0
2019-12,West Pokot,0.0,0.0
2020-01,Baringo,0.0,0.0
2020-01,Bomet,0.0,4.0
2020-01,Bungoma,0.0,0.0
2020-01,Busia,0.0,0.0
2020-01,Elgeyo Marakwet,0.0,0.0
2020-01,Embu,0.0,0.0
2020-01,Garissa,9.0,4.0
2020-01,Homa Bay,1.0,2.0
2020-01,Isiolo,0.0,0.0
2020-01,Kajiado,0.0,1.0
2020-01,Kakamega,0.0,1.0
2020-01,Kericho,0.0,0.0
2020-01,Kiambu,0.0,1.0
2020-01,Kilifi,0.0,1.0
2020-01,Kirinyaga,0.0,1.0
2020-01,Kisii,0.0,0.0
2020-01,Kisumu,1.0,1.0
2020-01,Kitui,4.0,4.0
2020-01,Kwale,0.0,1.0
2020-01,Laikipia,0.0,0.0
2020-01,Lamu,8.0,3.0
2020-01,Machakos,0.0,1.0
2020-01,Makueni,0.0,1.0
2020-01,Mandera,0.0,3.0
2020-01,Marsabit,0.0,0.0
2020-01,Meru,0.0,0.0
2020-01,Migori,0.0,3.0
2020-01,Mombasa,0.0,2.0
2020-01,Muranga,0.0,0.0
2020-01,Nairobi,1.0,15.0
2020-01,Nakuru,0.0,3.0
2020-01,Nandi,0.0,0.0
2020-01,Narok,1.0,2.0
2020-01,Nyamira,0.0,0.0
2020-01,Nyandarua,0.0,0.0
2020-01,Nyeri,0.0,1.0
2020-01,Samburu,0.0,0.0
2020-01,Siaya,1.0,2.0
2020-01,Taita Taveta,0.0,0.0
2020-01,Tana River,0.0,1.0
2020-01,Tharaka-Nithi,0.0,0.0
2020-01,Trans Nzoia,0.0,0.0
2020-01,Turkana,3.0,1.0
2020-01,Uasin Gishu,0.0,1.0
2020-01,Vihiga,0.0,0.0
2020-01,Wajir,0.0,1.0
2020-01,West Pokot,0.0,0.0
2020-02,Baringo,3.0,2.0
2020-02,Bomet,0.0,1.0
2020-02,Bungoma,0.0,2.0
2020-02,Busia,0.0,0.0
2020-02,Elgeyo Marakwet,0.0,0.0
2020-02,Embu,0.0,0.0
2020-02,Garissa,2.0,6.0
2020-02,Homa Bay,0.0,2.0
2020-02,Isiolo,0.0,0.0
2020-02,Kajiado,0.0,0.0
2020-02,Kakamega,2.0,1.0
2020-02,Kericho,0.0,0.0
2020-02,Kiambu,0.0,0.0
2020-02,Kilifi,0.0,1.0
2020-02,Kirinyaga,0.0,0.0
2020-02,Kisii,0.0,0.0
2020-02,Kisumu,1.0,3.0
2020-02,Kitui,0.0,0.0
2020-02,Kwale,0.0,1.0
2020-02,Laikipia,4.0,1.0
2020-02,Lamu,0.0,2.0
2020-02,Machakos,2.0,3.0
2020-02,Makueni,0.0,0.0
2020-02,Mandera,4.0,2.0
2020-02,Marsabit,0.0,0.0
2020-02,Meru,0.0,0.0
2020-02,Migori,0.0,0.0
2020-02,Mombasa,4.0,2.0
2020-02,Muranga,1.0,1.0
2020-02,Nairobi,1.0,5.0
2020-02,Nakuru,0.0,2.0
2020-02,Nandi,0.0,0.0
2020-02,Narok,0.0,0.0
2020-02,Nyamira,0.0,0.0
2020-02,Nyandarua,0.0,0.0
2020-02,Nyeri,0.0,0.0
2020-02,Samburu,0.0,0.0
2020-02,Siaya,0.0,0.0
2020-02,Taita Taveta,0.0,1.0
2020-02,Tana River,0.0,0.0
2020-02,Tharaka-Nithi,0.0,0.0
2020-02,Trans Nzoia,0.0,1.0
2020-02,Turkana,0.0,0.0
2020-02,Uasin Gishu,0.0,1.0
2020-02,Vihiga,0.0,1.0
2020-02,Wajir,4.0,2.0
2020-02,West Pokot,0.0,0.0
2020-03,Baringo,0.0,2.0
2020-03,Bomet,0.0,0.0
2020-03,Bungoma,0.0,2.0
2020-03,Busia,0.0,2.0
2020-03,Elgeyo Marakwet,0.0,0.0
2020-03,Embu,0.0,1.0
2020-03,Garissa,25.0,5.0
2020-03,Homa Bay,2.0,2.0
2020-03,Isiolo,0.0,1.0
2020-03,Kajiado,0.0,0.0
2020-03,Kakamega,1.0,5.0
2020-03,Kericho,0.0,0.0
2020-03,Kiambu,0.0,0.0
2020-03,Kilifi,0.0,0.0
2020-03,Kirinyaga,0.0,1.0
2020-03,Kisii,0.0,0.0
2020-03,Kisumu,7.0,9.0
2020-03,Kitui,0.0,0.0
2020-03,Kwale,2.0,2.0
2020-03,Laikipia,0.0,0.0
2020-03,Lamu,0.0,1.0
2020-03,Machakos,0.0,1.0
2020-03,Makueni,0.0,0.0
2020-03,Mandera,2.0,3.0
2020-03,Marsabit,5.0,1.0
2020-03,Meru,0.0,3.0
2020-03,Migori,1.0,1.0
2020-03,Mombasa,1.0,4.0
2020-03,Muranga,0.0,0.0
2020-03,Nairobi,2.0,7.0
2020-03,Nakuru,1.0,5.0
2020-03,Nandi,0.0,0.0
2020-03,Narok,1.0,1.0
2020-03,Nyamira,0.0,0.0
2020-03,Nyandarua,0.0,0.0
2020-03,Nyeri,0.0,0.0
2020-03,Samburu,0.0,0.0
2020-03,Siaya,0.0,0.0
2020-03,Taita Taveta,0.0,0.0
2020-03,Tana River,0.0,0.0
2020-03,Tharaka-Nithi,0.0,0.0
