County,geographic_unit_full_name,IPC,Month,in_Phase3+
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2016-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2016-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2017-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2017-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2017-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2018-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2018-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2018-12,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2019-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2019-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2019-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2020-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2020-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2020-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2021-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2021-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2021-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2022-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2022-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2022-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2023-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2023-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2023-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2024-02,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2024-06,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2024-10,0
Kisii,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",1.0,2025-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2016-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2016-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2017-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2017-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2017-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2018-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2018-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2018-12,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2019-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2019-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2019-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2020-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2020-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2020-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2021-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2021-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2021-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2022-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2022-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2022-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2023-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2023-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2023-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2024-02,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2024-06,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2024-10,0
Kisii,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",1.0,2025-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2016-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2016-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2017-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2017-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2017-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2018-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2018-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2018-12,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2019-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2019-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2019-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2020-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2020-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2020-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2021-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2021-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2021-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2022-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2022-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2022-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2023-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2023-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2023-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2024-02,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2024-06,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2024-10,0
Rongo,"Western High Potential Zone, Rongo, Migori, Kenya",1.0,2025-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2016-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2016-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2017-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2017-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2017-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2018-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2018-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2018-12,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2019-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2019-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2019-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2020-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2020-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2020-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2021-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2021-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2021-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2022-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2022-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2022-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2023-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2023-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2023-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2024-02,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2024-06,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2024-10,0
Sabatia,"Western High Potential Zone, Sabatia, Vihiga, Kenya",1.0,2025-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2016-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2016-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2017-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2017-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2017-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2018-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2018-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2018-12,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2019-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2019-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2019-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2020-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2020-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2020-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2021-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2021-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2021-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2022-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2022-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2022-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2023-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2023-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2023-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2024-02,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2024-06,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2024-10,0
Saboti,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",1.0,2025-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2016-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2016-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2017-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2017-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2017-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2018-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2018-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2018-12,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2019-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2019-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2019-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2020-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2020-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2020-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2021-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2021-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2021-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2022-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2022-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2022-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2023-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2023-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2023-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2024-02,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2024-06,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2024-10,0
Shinyalu,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",1.0,2025-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2016-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2016-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2017-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2017-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2017-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2018-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2018-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2018-12,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2019-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2019-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2019-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2020-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2020-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2020-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2021-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2021-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2021-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2022-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2022-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2022-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2023-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2023-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2023-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2024-02,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2024-06,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2024-10,0
Kericho,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",1.0,2025-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2016-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2016-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2017-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2017-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2017-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2018-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2018-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2018-12,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2019-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2019-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2019-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2020-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2020-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2020-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2021-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2021-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2021-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2022-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2022-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2022-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2023-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2023-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2023-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2024-02,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2024-06,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2024-10,0
Bungoma,"Western High Potential Zone, Sirisia, Bungoma, Kenya",1.0,2025-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2016-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2016-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2017-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2017-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2017-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2018-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2018-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2018-12,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2019-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2019-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2019-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2020-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2020-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2020-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2021-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2021-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2021-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2022-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2022-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2022-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2023-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2023-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2023-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2024-02,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2024-06,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2024-10,0
Bomet,"Western High Potential Zone, Sotik, Bomet, Kenya",1.0,2025-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2016-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2016-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2017-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2017-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2017-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2018-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2018-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2018-12,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2019-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2019-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2019-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2020-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2020-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2020-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2021-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2021-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2021-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2022-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2022-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2022-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2023-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2023-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2023-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2024-02,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2024-06,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2024-10,0
Kisii,"Western High Potential Zone, South Mugirango, Kisii, Kenya",1.0,2025-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2016-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2016-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2017-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2017-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2017-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2018-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2018-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2018-12,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2019-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2019-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2019-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2020-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2020-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2020-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2021-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2021-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2021-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2022-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2022-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2022-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2023-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2023-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2023-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2024-02,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2024-06,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2024-10,0
Soy,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",1.0,2025-10,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2016-06,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2016-10,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2017-02,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2017-06,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2017-10,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2018-02,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2018-06,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2018-12,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2019-02,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2019-06,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2019-10,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2020-02,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2020-06,0
Teso North,"Western High Potential Zone, Teso North, Busia, Kenya",1.0,2020-10,0
