,County,Month,IPC,in_Phase3+
699,Kilifi,2021-10,2.0,0
700,Kilifi,2022-02,2.0,0
701,Kilifi,2022-06,2.0,0
702,Kilifi,2022-10,2.0,0
703,Kilifi,2023-02,2.0,0
704,Kilifi,2023-06,2.0,0
705,Kilifi,2023-10,2.0,0
706,Kilifi,2024-02,2.0,0
707,Kilifi,2024-06,2.0,0
708,Kilifi,2024-10,2.0,0
709,Kilifi,2025-10,2.0,0
710,Kirinyaga,2011-07,1.0,0
711,Kirinyaga,2011-10,1.0,0
712,Kirinyaga,2012-01,1.0,0
713,Kirinyaga,2012-04,1.0,0
714,Kirinyaga,2012-07,1.0,0
715,Kirinyaga,2012-10,1.0,0
716,Kirinyaga,2013-01,1.0,0
717,Kirinyaga,2013-04,1.0,0
718,Kirinyaga,2013-07,1.0,0
719,Kirinyaga,2013-10,1.0,0
720,Kirinyaga,2014-01,1.0,0
721,Kirinyaga,2014-04,1.0,0
722,Kirinyaga,2014-07,1.0,0
723,Kirinyaga,2014-10,1.0,0
724,Kirinyaga,2015-01,1.0,0
725,Kirinyaga,2015-04,1.0,0
726,Kirinyaga,2015-07,1.0,0
727,Kirinyaga,2015-10,1.0,0
728,Kirinyaga,2016-02,1.0,0
729,Kirinyaga,2016-06,1.0,0
730,Kirinyaga,2016-10,1.0,0
731,Kirinyaga,2017-02,1.0,0
732,Kirinyaga,2017-06,1.0,0
733,Kirinyaga,2017-10,1.0,0
734,Kirinyaga,2018-02,1.0,0
735,Kirinyaga,2018-06,1.0,0
736,Kirinyaga,2018-12,1.0,0
737,Kirinyaga,2019-02,1.0,0
738,Kirinyaga,2019-06,1.0,0
739,Kirinyaga,2019-10,1.0,0
740,Kirinyaga,2020-02,1.0,0
741,Kirinyaga,2020-06,1.0,0
742,Kirinyaga,2020-10,1.0,0
743,Kirinyaga,2021-02,1.0,0
744,Kirinyaga,2021-06,1.0,0
745,Kirinyaga,2021-10,1.0,0
746,Kirinyaga,2022-02,1.0,0
747,Kirinyaga,2022-06,1.0,0
748,Kirinyaga,2022-10,1.0,0
749,Kirinyaga,2023-02,1.0,0
750,Kirinyaga,2023-06,1.0,0
751,Kirinyaga,2023-10,1.0,0
752,Kirinyaga,2024-02,1.0,0
753,Kirinyaga,2024-06,1.0,0
754,Kirinyaga,2024-10,1.0,0
755,Kirinyaga,2025-10,1.0,0
756,Kisii,2011-07,1.0,0
757,Kisii,2011-10,1.0,0
758,Kisii,2012-01,1.0,0
759,Kisii,2012-04,1.0,0
760,Kisii,2012-07,1.0,0
761,Kisii,2012-10,1.0,0
762,Kisii,2013-01,1.0,0
763,Kisii,2013-04,1.0,0
764,Kisii,2013-07,1.0,0
765,Kisii,2013-10,1.0,0
766,Kisii,2014-01,1.0,0
767,Kisii,2014-04,1.0,0
768,Kisii,2014-07,1.0,0
769,Kisii,2014-10,1.0,0
770,Kisii,2015-01,1.0,0
771,Kisii,2015-04,1.0,0
772,Kisii,2015-07,1.0,0
773,Kisii,2015-10,1.0,0
774,Kisii,2016-02,1.0,0
775,Kisii,2016-06,1.0,0
776,Kisii,2016-10,1.0,0
777,Kisii,2017-02,1.0,0
778,Kisii,2017-06,1.0,0
779,Kisii,2017-10,1.0,0
780,Kisii,2018-02,1.0,0
781,Kisii,2018-06,1.0,0
782,Kisii,2018-12,1.0,0
783,Kisii,2019-02,1.0,0
784,Kisii,2019-06,1.0,0
785,Kisii,2019-10,1.0,0
786,Kisii,2020-02,1.0,0
787,Kisii,2020-06,1.0,0
788,Kisii,2020-10,1.0,0
789,Kisii,2021-02,1.0,0
790,Kisii,2021-06,1.0,0
791,Kisii,2021-10,1.0,0
792,Kisii,2022-02,1.0,0
793,Kisii,2022-06,1.0,0
794,Kisii,2022-10,1.0,0
795,Kisii,2023-02,1.0,0
796,Kisii,2023-06,1.0,0
797,Kisii,2023-10,1.0,0
798,Kisii,2024-02,1.0,0
799,Kisii,2024-06,1.0,0
800,Kisii,2024-10,1.0,0
801,Kisii,2025-10,1.0,0
802,Kisumu,2011-07,1.0,0
803,Kisumu,2011-10,1.0,0
804,Kisumu,2012-01,1.0,0
805,Kisumu,2012-04,1.0,0
806,Kisumu,2012-07,1.0,0
807,Kisumu,2012-10,1.0,0
808,Kisumu,2013-01,1.0,0
809,Kisumu,2013-04,1.0,0
810,Kisumu,2013-07,1.0,0
811,Kisumu,2013-10,1.0,0
812,Kisumu,2014-01,1.0,0
813,Kisumu,2014-04,1.0,0
814,Kisumu,2014-07,1.0,0
815,Kisumu,2014-10,1.0,0
816,Kisumu,2015-01,1.0,0
817,Kisumu,2015-04,1.0,0
818,Kisumu,2015-07,1.0,0
819,Kisumu,2015-10,1.0,0
820,Kisumu,2016-02,1.0,0
821,Kisumu,2016-06,1.0,0
822,Kisumu,2016-10,1.0,0
823,Kisumu,2017-02,1.0,0
824,Kisumu,2017-06,1.0,0
825,Kisumu,2017-10,1.0,0
826,Kisumu,2018-02,1.0,0
827,Kisumu,2018-06,1.0,0
828,Kisumu,2018-12,1.0,0
829,Kisumu,2019-02,1.0,0
830,Kisumu,2019-06,1.0,0
831,Kisumu,2019-10,1.0,0
832,Kisumu,2020-02,1.0,0
833,Kisumu,2020-06,1.0,0
834,Kisumu,2020-10,1.0,0
835,Kisumu,2021-02,1.0,0
836,Kisumu,2021-06,1.0,0
837,Kisumu,2021-10,1.0,0
838,Kisumu,2022-02,1.0,0
839,Kisumu,2022-06,1.0,0
840,Kisumu,2022-10,1.0,0
841,Kisumu,2023-02,1.0,0
842,Kisumu,2023-06,1.0,0
843,Kisumu,2023-10,1.0,0
844,Kisumu,2024-02,1.0,0
845,Kisumu,2024-06,1.0,0
846,Kisumu,2024-10,1.0,0
847,Kisumu,2025-10,1.0,0
848,Kitui,2011-07,2.5625,1
849,Kitui,2011-10,2.8125,1
850,Kitui,2012-01,2.1875,1
851,Kitui,2012-04,1.75,1
852,Kitui,2012-07,1.6875,0
853,Kitui,2012-10,2.1875,1
854,Kitui,2013-01,2.0625,1
855,Kitui,2013-04,1.875,0
856,Kitui,2013-07,2.0,0
857,Kitui,2013-10,2.0,0
858,Kitui,2014-01,2.0,0
859,Kitui,2014-04,2.0,0
860,Kitui,2014-07,2.0,0
861,Kitui,2014-10,2.0,0
862,Kitui,2015-01,2.0,0
863,Kitui,2015-04,2.0,0
864,Kitui,2015-07,2.0,0
865,Kitui,2015-10,1.75,0
866,Kitui,2016-02,1.0,0
867,Kitui,2016-06,1.0,0
868,Kitui,2016-10,1.5555555555555556,0
869,Kitui,2017-02,2.0,0
870,Kitui,2017-06,2.2222222222222223,1
871,Kitui,2017-10,1.8888888888888888,0
872,Kitui,2018-02,2.0,0
873,Kitui,2018-06,1.0,0
874,Kitui,2018-12,1.0,0
875,Kitui,2019-02,1.5555555555555556,0
876,Kitui,2019-06,2.0,0
877,Kitui,2019-10,2.888888888888889,1
878,Kitui,2020-02,1.0,0
879,Kitui,2020-06,1.0,0
880,Kitui,2020-10,2.0,0
881,Kitui,2021-02,1.8888888888888888,0
882,Kitui,2021-06,2.0,0
883,Kitui,2021-10,2.0,0
884,Kitui,2022-02,2.4444444444444446,1
885,Kitui,2022-06,2.4444444444444446,1
886,Kitui,2022-10,2.6666666666666665,1
887,Kitui,2023-02,3.0,1
888,Kitui,2023-06,3.0,1
889,Kitui,2023-10,2.0,0
890,Kitui,2024-02,2.0,0
891,Kitui,2024-06,2.0,0
892,Kitui,2024-10,2.0,0
893,Kitui,2025-10,2.0,0
894,Kwale,2011-07,1.6666666666666667,0
895,Kwale,2011-10,2.1666666666666665,1
896,Kwale,2012-01,2.0,0
897,Kwale,2012-04,2.0,0
898,Kwale,2012-07,2.0,0
899,Kwale,2012-10,2.1666666666666665,1
900,Kwale,2013-01,2.0,0
901,Kwale,2013-04,2.0,0
902,Kwale,2013-07,2.0,0
903,Kwale,2013-10,2.0,0
904,Kwale,2014-01,1.3333333333333333,0
905,Kwale,2014-04,1.3333333333333333,0
906,Kwale,2014-07,1.5,0
907,Kwale,2014-10,1.3333333333333333,0
908,Kwale,2015-01,1.3333333333333333,0
909,Kwale,2015-04,1.3333333333333333,0
910,Kwale,2015-07,1.3333333333333333,0
911,Kwale,2015-10,1.1666666666666667,0
912,Kwale,2016-02,1.0,0
913,Kwale,2016-06,1.0,0
914,Kwale,2016-10,1.25,0
915,Kwale,2017-02,2.0,0
916,Kwale,2017-06,2.0,0
917,Kwale,2017-10,1.75,0
918,Kwale,2018-02,1.0,0
919,Kwale,2018-06,1.0,0
920,Kwale,2018-12,1.0,0
921,Kwale,2019-02,1.25,0
922,Kwale,2019-06,2.0,0
923,Kwale,2019-10,2.0,0
924,Kwale,2020-02,2.0,0
925,Kwale,2020-06,2.0,0
926,Kwale,2020-10,2.0,0
927,Kwale,2021-02,2.0,0
928,Kwale,2021-06,2.0,0
929,Kwale,2021-10,2.0,0
930,Kwale,2022-02,2.0,0
931,Kwale,2022-06,2.0,0
932,Kwale,2022-10,2.0,0
933,Kwale,2023-02,2.0,0
934,Kwale,2023-06,2.0,0
935,Kwale,2023-10,2.0,0
936,Kwale,2024-02,2.0,0
937,Kwale,2024-06,2.0,0
938,Kwale,2024-10,2.0,0
939,Kwale,2025-10,2.0,0
940,Laikipia,2011-01,2.0,0
941,Laikipia,2011-04,2.0,0
942,Laikipia,2011-07,2.0,0
943,Laikipia,2011-10,2.4285714285714284,1
944,Laikipia,2012-01,2.0,0
945,Laikipia,2012-04,1.5714285714285714,0
946,Laikipia,2012-07,1.5714285714285714,0
947,Laikipia,2012-10,1.5714285714285714,0
948,Laikipia,2013-01,1.5714285714285714,0
949,Laikipia,2013-04,1.5714285714285714,0
950,Laikipia,2013-07,1.5714285714285714,0
951,Laikipia,2013-10,1.5714285714285714,0
952,Laikipia,2014-01,1.5714285714285714,0
953,Laikipia,2014-04,1.5714285714285714,0
954,Laikipia,2014-07,1.7142857142857142,0
955,Laikipia,2014-10,1.5714285714285714,0
956,Laikipia,2015-01,1.5714285714285714,0
957,Laikipia,2015-04,1.7142857142857142,0
958,Laikipia,2015-07,1.7142857142857142,0
959,Laikipia,2015-10,1.7142857142857142,0
960,Laikipia,2016-02,1.0,0
961,Laikipia,2016-06,1.0,0
962,Laikipia,2016-10,1.4,0
963,Laikipia,2017-02,2.0,0
964,Laikipia,2017-06,2.4,1
965,Laikipia,2017-10,1.8,1
966,Laikipia,2018-02,1.2,0
967,Laikipia,2018-06,1.0,0
968,Laikipia,2018-12,1.2,0
969,Laikipia,2019-02,1.2,0
970,Laikipia,2019-06,1.2,0
971,Laikipia,2019-10,1.6,0
972,Laikipia,2020-02,1.6,0
973,Laikipia,2020-06,1.0,0
974,Laikipia,2020-10,1.6,0
975,Laikipia,2021-02,1.6,0
976,Laikipia,2021-06,1.6,0
977,Laikipia,2021-10,1.6,0
978,Laikipia,2022-02,2.0,0
979,Laikipia,2022-06,2.0,0
980,Laikipia,2022-10,2.0,0
981,Laikipia,2023-02,2.0,0
982,Laikipia,2023-06,2.6,1
983,Laikipia,2023-10,2.0,0
984,Laikipia,2024-02,2.0,0
985,Laikipia,2024-06,2.0,0
986,Laikipia,2024-10,2.0,0
987,Laikipia,2025-10,2.0,0
988,Lamu,2011-07,1.0,0
989,Lamu,2011-10,2.0,0
990,Lamu,2012-01,2.0,0
991,Lamu,2012-04,2.0,0
992,Lamu,2012-07,2.0,0
993,Lamu,2012-10,2.0,0
994,Lamu,2013-01,2.0,0
995,Lamu,2013-04,2.0,0
996,Lamu,2013-07,2.0,0
997,Lamu,2013-10,2.0,0
998,Lamu,2014-01,2.0,0
999,Lamu,2014-04,2.0,0
1000,Lamu,2014-07,1.0,0
1001,Lamu,2014-10,1.0,0
1002,Lamu,2015-01,1.5714285714285714,0
1003,Lamu,2015-04,1.0,0
1004,Lamu,2015-07,1.0,0
1005,Lamu,2015-10,1.0,0
1006,Lamu,2016-02,1.0,0
1007,Lamu,2016-06,1.0,0
1008,Lamu,2016-10,1.5,0
1009,Lamu,2017-02,2.857142857142857,1
1010,Lamu,2017-06,2.5,1
1011,Lamu,2017-10,2.0714285714285716,1
1012,Lamu,2018-02,2.0714285714285716,1
1013,Lamu,2018-06,1.0,0
1014,Lamu,2018-12,1.9285714285714286,0
1015,Lamu,2019-02,1.9285714285714286,0
1016,Lamu,2019-06,2.0,0
1017,Lamu,2019-10,3.0,1
1018,Lamu,2020-02,2.0,0
1019,Lamu,2020-06,2.0,0
1020,Lamu,2020-10,2.0,0
1021,Lamu,2021-02,2.0,0
1022,Lamu,2021-06,2.0,0
1023,Lamu,2021-10,2.0714285714285716,1
1024,Lamu,2022-02,2.0714285714285716,1
1025,Lamu,2022-06,2.0714285714285716,1
1026,Lamu,2022-10,2.0714285714285716,1
1027,Lamu,2023-02,2.0714285714285716,1
1028,Lamu,2023-06,2.0714285714285716,1
1029,Lamu,2023-10,2.0714285714285716,1
1030,Lamu,2024-02,2.0714285714285716,1
1031,Lamu,2024-06,2.0,0
1032,Lamu,2024-10,2.0,0
1033,Lamu,2025-10,2.0,0
1034,Machakos,2011-07,1.0,0
1035,Machakos,2011-10,2.909090909090909,1
1036,Machakos,2012-01,2.090909090909091,1
1037,Machakos,2012-04,1.7272727272727273,0
1038,Machakos,2012-07,1.7272727272727273,0
1039,Machakos,2012-10,1.7272727272727273,0
1040,Machakos,2013-01,1.7272727272727273,0
1041,Machakos,2013-04,1.7272727272727273,0
1042,Machakos,2013-07,2.0,0
1043,Machakos,2013-10,2.0,0
1044,Machakos,2014-01,1.6363636363636365,0
1045,Machakos,2014-04,1.6363636363636365,0
1046,Machakos,2014-07,1.5454545454545454,0
1047,Machakos,2014-10,1.5454545454545454,0
1048,Machakos,2015-01,1.0,0
1049,Machakos,2015-04,1.0,0
1050,Machakos,2015-07,1.0,0
1051,Machakos,2015-10,1.0,0
1052,Machakos,2016-02,1.0,0
1053,Machakos,2016-06,1.0,0
1054,Machakos,2016-10,1.0,0
1055,Machakos,2017-02,2.0,0
1056,Machakos,2017-06,2.0,0
1057,Machakos,2017-10,1.0,0
1058,Machakos,2018-02,1.0,0
1059,Machakos,2018-06,1.0,0
1060,Machakos,2018-12,1.0,0
1061,Machakos,2019-02,1.0,0
1062,Machakos,2019-06,1.0,0
1063,Machakos,2019-10,1.0,0
1064,Machakos,2020-02,1.0,0
1065,Machakos,2020-06,1.0,0
1066,Machakos,2020-10,1.0,0
1067,Machakos,2021-02,1.0,0
1068,Machakos,2021-06,1.0,0
1069,Machakos,2021-10,1.0,0
1070,Machakos,2022-02,1.0,0
1071,Machakos,2022-06,1.0,0
1072,Machakos,2022-10,1.0,0
1073,Machakos,2023-02,1.0,0
1074,Machakos,2023-06,1.0,0
1075,Machakos,2023-10,1.0,0
1076,Machakos,2024-02,1.0,0
1077,Machakos,2024-06,1.0,0
1078,Machakos,2024-10,1.0,0
1079,Machakos,2025-10,1.0,0
1080,Makueni,2011-07,1.6666666666666667,0
1081,Makueni,2011-10,2.3333333333333335,1
1082,Makueni,2012-01,2.0,0
1083,Makueni,2012-04,1.4444444444444444,0
1084,Makueni,2012-07,1.4444444444444444,0
1085,Makueni,2012-10,1.5555555555555556,1
1086,Makueni,2013-01,1.6666666666666667,1
1087,Makueni,2013-04,1.4444444444444444,0
1088,Makueni,2013-07,2.0,0
1089,Makueni,2013-10,2.0,0
1090,Makueni,2014-01,2.0,0
1091,Makueni,2014-04,1.7222222222222223,0
1092,Makueni,2014-07,1.6666666666666667,0
1093,Makueni,2014-10,1.6666666666666667,0
1094,Makueni,2015-01,1.9444444444444444,0
1095,Makueni,2015-04,1.5,0
1096,Makueni,2015-07,1.8333333333333333,0
1097,Makueni,2015-10,1.4444444444444444,0
1098,Makueni,2016-02,1.0,0
1099,Makueni,2016-06,1.0,0
1100,Makueni,2016-10,1.4166666666666667,0
1101,Makueni,2017-02,2.0,0
1102,Makueni,2017-06,2.0,0
1103,Makueni,2017-10,1.9166666666666667,0
1104,Makueni,2018-02,1.6666666666666667,0
1105,Makueni,2018-06,1.0,0
1106,Makueni,2018-12,1.4166666666666667,0
1107,Makueni,2019-02,1.6666666666666667,0
1108,Makueni,2019-06,2.0,0
1109,Makueni,2019-10,2.6666666666666665,1
1110,Makueni,2020-02,1.0,0
1111,Makueni,2020-06,1.0,0
1112,Makueni,2020-10,2.0,0
1113,Makueni,2021-02,2.0,0
1114,Makueni,2021-06,2.0,0
1115,Makueni,2021-10,1.9166666666666667,0
1116,Makueni,2022-02,2.25,1
1117,Makueni,2022-06,2.4166666666666665,1
1118,Makueni,2022-10,2.4166666666666665,1
1119,Makueni,2023-02,2.4166666666666665,1
1120,Makueni,2023-06,2.8333333333333335,1
1121,Makueni,2023-10,1.9166666666666667,0
1122,Makueni,2024-02,1.9166666666666667,0
1123,Makueni,2024-06,1.9166666666666667,0
1124,Makueni,2024-10,1.9166666666666667,0
1125,Makueni,2025-10,2.0,0
1126,Mandera,2011-01,3.0,1
1127,Mandera,2011-04,3.0,1
1128,Mandera,2011-07,3.5,1
1129,Mandera,2011-10,3.6666666666666665,1
1130,Mandera,2012-01,2.6666666666666665,1
1131,Mandera,2012-04,2.388888888888889,1
1132,Mandera,2012-07,2.2777777777777777,1
1133,Mandera,2012-10,2.111111111111111,1
1134,Mandera,2013-01,2.0,0
1135,Mandera,2013-04,2.0,0
1136,Mandera,2013-07,2.0,0
1137,Mandera,2013-10,2.0,0
1138,Mandera,2014-01,2.0,0
1139,Mandera,2014-04,2.0,0
1140,Mandera,2014-07,2.0,0
1141,Mandera,2014-10,2.1666666666666665,1
1142,Mandera,2015-01,2.0,0
1143,Mandera,2015-04,2.0,0
1144,Mandera,2015-07,2.0,0
1145,Mandera,2015-10,2.0,0
1146,Mandera,2016-02,2.0,0
1147,Mandera,2016-06,2.0,0
1148,Mandera,2016-10,2.0,0
1149,Mandera,2017-02,2.6444444444444444,1
1150,Mandera,2017-06,2.577777777777778,1
1151,Mandera,2017-10,2.6,1
1152,Mandera,2018-02,2.5555555555555554,1
1153,Mandera,2018-06,1.2666666666666666,0
1154,Mandera,2018-12,2.0,0
1155,Mandera,2019-02,2.0,0
1156,Mandera,2019-06,2.022222222222222,1
1157,Mandera,2019-10,3.0,1
1158,Mandera,2020-02,2.0,0
1159,Mandera,2020-06,2.1777777777777776,1
1160,Mandera,2020-10,2.0,0
1161,Mandera,2021-02,2.2444444444444445,1
1162,Mandera,2021-06,2.0444444444444443,1
1163,Mandera,2021-10,3.0,1
1164,Mandera,2022-02,3.0,1
1165,Mandera,2022-06,3.0,1
1166,Mandera,2022-10,3.0,1
1167,Mandera,2023-02,3.0,1
1168,Mandera,2023-06,3.0,1
1169,Mandera,2023-10,3.0,1
1170,Mandera,2024-02,3.0,1
1171,Mandera,2024-06,2.0,0
1172,Mandera,2024-10,2.0,0
1173,Mandera,2025-10,2.911111111111111,1
1174,Marsabit,2011-07,3.3,1
1175,Marsabit,2011-10,3.6,1
1176,Marsabit,2012-01,2.6,1
1177,Marsabit,2012-04,2.3,1
1178,Marsabit,2012-07,2.1,1
1179,Marsabit,2012-10,2.0,0
1180,Marsabit,2013-01,2.0,0
1181,Marsabit,2013-04,2.0,0
1182,Marsabit,2013-07,2.0,0
1183,Marsabit,2013-10,2.0,0
1184,Marsabit,2014-01,2.0,0
1185,Marsabit,2014-04,2.2,1
1186,Marsabit,2014-07,2.3,1
1187,Marsabit,2014-10,2.2,1
1188,Marsabit,2015-01,2.0,0
1189,Marsabit,2015-04,2.2,1
1190,Marsabit,2015-07,2.0,0
1191,Marsabit,2015-10,2.0,0
1192,Marsabit,2016-02,1.6,0
1193,Marsabit,2016-06,1.896551724137931,0
1194,Marsabit,2016-10,2.0344827586206895,1
1195,Marsabit,2017-02,2.413793103448276,1
1196,Marsabit,2017-06,2.4482758620689653,1
1197,Marsabit,2017-10,2.2413793103448274,1
1198,Marsabit,2018-02,2.1379310344827585,1
1199,Marsabit,2018-06,1.2758620689655173,0
1200,Marsabit,2018-12,2.0,0
1201,Marsabit,2019-02,2.0,0
1202,Marsabit,2019-06,2.4482758620689653,1
1203,Marsabit,2019-10,3.0,1
1204,Marsabit,2020-02,2.0,0
1205,Marsabit,2020-06,2.0,0
1206,Marsabit,2020-10,2.0,0
1207,Marsabit,2021-02,2.4482758620689653,1
1208,Marsabit,2021-06,2.4482758620689653,1
1209,Marsabit,2021-10,3.0,1
1210,Marsabit,2022-02,3.0,1
1211,Marsabit,2022-06,3.0,1
1212,Marsabit,2022-10,4.0,1
1213,Marsabit,2023-02,3.0,1
1214,Marsabit,2023-06,3.0,1
1215,Marsabit,2023-10,3.0,1
1216,Marsabit,2024-02,3.0,1
1217,Marsabit,2024-06,2.0,0
1218,Marsabit,2024-10,2.4482758620689653,1
1219,Marsabit,2025-10,3.0,1
1220,Meru,2011-07,1.6296296296296295,1
1221,Meru,2011-10,1.3703703703703705,1
1222,Meru,2012-01,1.1481481481481481,0
1223,Meru,2012-04,1.1481481481481481,0
1224,Meru,2012-07,1.1481481481481481,0
