,County,Month,vim,viq
1772,Kilifi,2017-07,0.5215291266666667,93.37861249999999
1773,Kilifi,2017-08,0.46650616500000003,91.784176
1774,Kilifi,2017-09,0.4308007866666667,90.23491933333334
1775,Kilifi,2017-10,0.47216721500000003,91.19248983333334
1776,Kilifi,2017-11,0.593034,96.7992
1777,Kilifi,2017-12,0.613319025,96.633695
1778,Kilifi,2018-01,0.5000503016666666,90.42427666666667
1779,Kilifi,2018-02,0.45252489166666665,94.49443266666667
1780,Kilifi,2018-03,0.5484603250000001,111.70380999999999
1781,Kilifi,2018-04,0.673921435,118.79607
1782,Kilifi,2018-05,0.6900878616666667,111.78869033333335
1783,Kilifi,2018-06,0.64710252,105.85517583333335
1784,Kilifi,2018-07,0.59272465,105.03246833333333
1785,Kilifi,2018-08,0.5275441183333334,102.62872783333334
1786,Kilifi,2018-09,0.4897580416666667,101.312821
1787,Kilifi,2018-10,0.5395117033333333,102.99754416666667
1788,Kilifi,2018-11,0.6384031666666666,103.6889175
1789,Kilifi,2018-12,0.64372191,101.08132499999999
1790,Kilifi,2019-01,0.54833091,98.3894165
1791,Kilifi,2019-02,0.45035590166666667,93.96281766666665
1792,Kilifi,2019-03,0.41455901666666667,86.8267465
1793,Kilifi,2019-04,0.46143675,83.81554566666667
1794,Kilifi,2019-05,0.5709729333333333,93.75395250000001
1795,Kilifi,2019-06,0.597410215,98.33821316666666
1796,Kilifi,2019-07,0.5453271666666667,97.30745333333334
1797,Kilifi,2019-08,0.49577057500000005,96.99760299999998
1798,Kilifi,2019-09,0.5115885699999999,105.42489366666666
1799,Kilifi,2019-10,0.65386921,122.9144375
1800,Kilifi,2019-11,0.7474319399999999,120.17607249999999
1801,Kilifi,2019-12,0.743431315,115.628694
1802,Kilifi,2020-01,0.7047906516666668,124.30951916666668
1803,Kilifi,2020-02,0.649872575,131.50045500000002
1804,Kilifi,2020-03,0.645897185,130.05569
1805,Kilifi,2020-04,0.7025297183333333,123.53398750000001
1806,Kilifi,2020-05,0.701733785,113.55539366666666
1807,Kilifi,2020-06,0.6455449033333333,105.62969933333333
1808,Kilifi,2020-07,0.5844489333333334,103.711306
1809,Kilifi,2020-08,0.5272756083333333,102.62464733333333
1810,Kilifi,2020-09,0.49607075333333334,102.55766249999999
1811,Kilifi,2020-10,0.5224488966666666,100.11955666666667
1812,Kilifi,2020-11,0.6027242833333334,98.29728066666667
1813,Kilifi,2020-12,0.626190565,98.53399666666667
1814,Kilifi,2021-01,0.5384375499999999,96.75652666666667
1815,Kilifi,2021-02,0.4397082216666666,91.96189483333335
1816,Kilifi,2021-03,0.41088509166666665,86.11889683333334
1817,Kilifi,2021-04,0.46551008666666666,84.50686833333333
1818,Kilifi,2021-05,0.5111047333333333,84.75505233333332
1819,Kilifi,2021-06,0.5023757016666667,83.92302333333333
1820,Kilifi,2021-07,0.4795581116666667,86.56907516666666
1821,Kilifi,2021-08,0.42473927666666667,84.3739925
1822,Kilifi,2021-09,0.37327697000000004,79.488116
1823,Kilifi,2021-10,0.34646578499999997,69.43643166666666
1824,Kilifi,2021-11,0.4016038766666667,67.92085533333334
1825,Kilifi,2021-12,0.5718083833333333,90.71849266666668
1826,Kilifi,2022-01,0.5886992833333333,105.03576816666667
1827,Kilifi,2022-02,0.46708369,97.07621666666667
1828,Kilifi,2022-03,0.42913691,89.52960333333334
1829,Kilifi,2022-04,0.46851818333333334,85.06528
1830,Kilifi,2022-05,0.496378205,82.52823083333332
1831,Kilifi,2022-06,0.5051370683333333,84.35572266666667
1832,Kilifi,2022-07,0.496255895,89.31455966666665
1833,Kilifi,2022-08,0.44571336666666667,88.06698916666666
1834,Kilifi,2022-09,0.38947850666666667,82.51006566666666
1835,Kilifi,2022-10,0.39910283333333335,78.547195
1836,Kilifi,2022-11,0.480641565,79.87903016666667
1837,Kilifi,2022-12,0.5295818666666666,84.48257883333333
1838,Kilifi,2023-01,0.48142273666666663,87.43670100000001
1839,Kilifi,2023-02,0.4086886183333333,86.13619999999999
1840,Kilifi,2023-03,0.3973786266666666,83.540952
